"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000140398",153.08069998328,-1.38337177723651,0.213693409246813,-6.47362865383804,0.0000000000956768749113054,0.00000000101750237329097
"ENSG00000161326",1779.0288237087,-0.524242593646285,0.0810165107362257,-6.47081179974683,0.0000000000974777835963100,0.00000000103616634122371
"ENSG00000124942",13363.0352598044,-0.997210917878457,0.154126544355076,-6.47007899937784,0.0000000000979516933361231,0.00000000104071368338808
"ENSG00000111679",4208.9300746185,-0.856939785760693,0.132564525805794,-6.46432203903555,0.000000000101753966919814,0.00000000108060318657856
"ENSG00000258153",14.1900227123217,-5.49694292429054,0.850953544245712,-6.45974502540329,0.000000000104879541446918,0.000000001113272159846
"ENSG00000157216",961.396645965264,0.929857365356631,0.144036543215361,6.45570453580188,0.000000000107716587455826,0.0000000011423121377423
"ENSG00000159147",1792.93312626679,-0.781766637246445,0.121096412984151,-6.45573735820531,0.000000000107693241603749,0.0000000011423121377423
"ENSG00000269911",20.0253420628039,3.18309438462762,0.493079496866369,6.4555399379956,0.000000000107833736880978,0.00000000114301735095962
"ENSG00000101040",1594.34076540097,-1.28160076408044,0.198596848755037,-6.45327844885017,0.000000000109455976443941,0.00000000115966808469972
"ENSG00000141736",279.221157728116,1.17176156687081,0.181655595168055,6.45045678767441,0.000000000111513526251114,0.00000000118091306753116
"ENSG00000269069",47.5686914588555,-1.63484951751712,0.253585031368501,-6.44694802644487,0.000000000114124901467525,0.00000000120800030554299
"ENSG00000101452",930.439250888574,0.626956193457866,0.0972770453009582,6.44505794268497,0.000000000115556260588758,0.00000000122257765246437
"ENSG00000224856",15.1521382078453,-5.77830769539917,0.896703681874914,-6.44394331393547,0.000000000116408578060376,0.00000000123101798551476
"ENSG00000205940",14.8576223808581,-6.29649286820362,0.977186269962253,-6.44349297749225,0.000000000116754674689512,0.00000000123409964576966
"ENSG00000117461",438.166709423468,-0.596710711360392,0.0926109221036744,-6.44320019503096,0.000000000116980225824059,0.00000000123590484839492
"ENSG00000240854",18.2116341638247,-6.02545504914339,0.935733792193191,-6.43928337248655,0.000000000120038905234387,0.00000000126762656734881
"ENSG00000152684",936.509000809542,-0.477472376082313,0.0741755180183902,-6.4370615647596,0.000000000121808537193606,0.00000000128571246905898
"ENSG00000122884",2583.837560224,-0.776668798100387,0.120790716116004,-6.42987162485647,0.000000000127711757875648,0.0000000013473918840485
"ENSG00000108384",1163.64996464505,0.624599529376348,0.0971622988177049,6.42841448768329,0.000000000128941754597302,0.000000001359732979438
"ENSG00000180776",457.25033400716,0.776180175157702,0.120775486830458,6.42663669199105,0.000000000130458112603001,0.00000000137508090944042
"ENSG00000103742",65.3366568101606,-1.25616604931402,0.195497928497019,-6.42546987055758,0.000000000131462803281461,0.00000000138502384764367
"ENSG00000127720",207.340401075339,0.712277858762826,0.110868997388742,6.42449986505561,0.000000000132303778784623,0.00000000139270103655733
"ENSG00000260923",27.1280763891382,3.66149017198505,0.569927240437951,6.42448704359426,0.000000000132314929870117,0.00000000139270103655733
"ENSG00000118965",993.405401493496,0.598757181517409,0.0932795429926401,6.41895492095895,0.000000000137213028964513,0.0000000014435834147516
"ENSG00000217791",16.8518086328768,-6.36403333001478,0.991506741743321,-6.41854771337731,0.000000000137580488648885,0.00000000144677487760456
"ENSG00000183055",9.30158654268118,-5.7734041100089,0.899765776233208,-6.41656335738703,0.000000000139384956945585,0.00000000146506768672148
"ENSG00000234618",27.1382502492831,-1.69599697249116,0.264329234006329,-6.41622928643054,0.000000000139691009614011,0.00000000146760103070735
"ENSG00000130592",9737.51787324676,-1.30512251267762,0.203657934359962,-6.4084049402703,0.000000000147049918042911,0.00000000154419520729379
"ENSG00000134452",2208.76426853212,-0.453505735244557,0.0708084289503358,-6.40468574105268,0.000000000150679416031522,0.00000000158157320073645
"ENSG00000101413",2479.14975704002,-0.523108390588927,0.0816906696850848,-6.40352677491194,0.000000000151828214506291,0.00000000159289043085238
"ENSG00000188738",12.6863157246237,4.11614023507777,0.643170321059723,6.39976706060656,0.000000000155614174077347,0.0000000016318517966559
"ENSG00000172775",3265.63144797399,0.323977945724042,0.0506475518220525,6.39671482764501,0.000000000158755421026355,0.00000000166401931551405
"ENSG00000167646",51.1591784249635,-1.41518673012275,0.221282056191783,-6.39539759561988,0.000000000160130130507934,0.00000000167701700400223
"ENSG00000258011",9.79581265257342,-5.33424009687621,0.834076556618808,-6.39538427803345,0.000000000160144088431108,0.00000000167701700400223
"ENSG00000197603",259.323746341341,0.829960427684926,0.129792177385715,6.39453351043229,0.000000000161038230843252,0.00000000168559821680875
"ENSG00000230450",10.0882033000764,-5.86316604243221,0.916973029569018,-6.39404415764325,0.000000000161554740360634,0.00000000169022059606788
"ENSG00000120088",9.82744276889593,-5.65123885407668,0.884209001721431,-6.39129305749489,0.000000000164488785248636,0.00000000172011974824188
"ENSG00000161860",134.683795961585,1.56953996382893,0.245596483554247,6.39072653286691,0.000000000165099416017095,0.00000000172570566061037
"ENSG00000163029",2257.58690998494,0.456056774582281,0.0713930155252912,6.3879746670838,0.000000000168097176947425,0.00000000175622638526507
"ENSG00000212864",165.663018192977,-1.38048782243767,0.216129282564567,-6.38732431837532,0.000000000168813370788714,0.00000000176289279897682
"ENSG00000089220",13968.7464167414,-0.378956781117482,0.0593382261024177,-6.38638540463619,0.000000000169852607764085,0.00000000177292497660134
"ENSG00000214645",8.24210080495314,6.905466257954,1.08149093259371,6.38513560293365,0.000000000171245654671785,0.0000000017866392459446
"ENSG00000249244",5.75178963548096,-6.21352478131134,0.973152564747437,-6.38494415613439,0.000000000171460027646994,0.00000000178804918849802
"ENSG00000177084",4540.77969980539,0.554679346872063,0.0869003772830806,6.38293370194675,0.000000000173727132710544,0.00000000181085459763457
"ENSG00000246582",635.612256466173,-0.638165081976415,0.0999866345794511,-6.38250386824769,0.000000000174215624973459,0.00000000181510803729273
"ENSG00000248854",12.0501722163532,-6.60121861632936,1.03469885562937,-6.379845285819,0.000000000177266976908004,0.00000000184604700871385
"ENSG00000054654",828.934326550152,0.991549131793462,0.15552087013726,6.37566604995419,0.000000000182169490741972,0.00000000189622642877033
"ENSG00000102385",32.5221437806607,2.48319369043246,0.389989464569509,6.36733531551561,0.00000000019234038489441,0.00000000200075604134146
"ENSG00000181741",16.185249029379,-5.31907952193991,0.835374861486226,-6.36729660798827,0.000000000192388913444896,0.00000000200075604134146
"ENSG00000182512",2493.44030637736,-0.449160700831623,0.0705712869869699,-6.36463808453082,0.00000000019575074817239,0.00000000203477988669108
"ENSG00000140750",1024.4775003306,0.934194084434272,0.146808410413932,6.36335535409911,0.000000000197393283576934,0.00000000205090894589349
"ENSG00000178028",1111.39643618478,0.567770799493783,0.0892348015286839,6.36266108925313,0.000000000198287897248283,0.00000000205925585697285
"ENSG00000258981",13.2324636951651,-6.72327984086207,1.0568969567998,-6.3613390100201,0.00000000020000246449976,0.00000000207610653926683
"ENSG00000165874",8.49996603407439,6.76406404600653,1.06399121553715,6.35725553673086,0.000000000205390166256847,0.00000000213105281927277
"ENSG00000242110",57.2700039966599,1.44797870540191,0.227777599299209,6.35698466335946,0.00000000020575252621201,0.00000000213383146094965
"ENSG00000243802",15.7741224705879,-2.65865610399544,0.4183414779336,-6.35522950563708,0.000000000208115662399788,0.00000000215734779668168
"ENSG00000213121",8.49214183459357,6.96584279595899,1.09614430502969,6.354859268069,0.000000000208617524311364,0.00000000216155724110861
"ENSG00000219932",9.27347226953689,-5.13531839863914,0.808106587308793,-6.35475379026558,0.000000000208760717119053,0.00000000216204823461481
"ENSG00000236876",13.6907490808604,-5.72129647095382,0.900450212615211,-6.35381766898277,0.000000000210035775695665,0.00000000217425566519453
"ENSG00000161010",599.544588263009,0.626517462076991,0.0986614700045964,6.3501735991548,0.00000000021507208296801,0.00000000222536987452503
"ENSG00000227627",30.5755532336672,1.59922325288429,0.251984580649039,6.3465123491491,0.000000000220250874827294,0.00000000227791085803279
"ENSG00000043143",1908.09219127813,-0.965572242105503,0.152225857411239,-6.34302383659437,0.000000000225298554954434,0.0000000023290483232509
"ENSG00000060339",6621.62972023451,0.460962777738679,0.0726909272652738,6.34140731286135,0.000000000227675717471422,0.00000000235254483341464
"ENSG00000235695",5.90456533046892,-6.16807807173298,0.972793421603437,-6.34058365810724,0.000000000228896338653165,0.0000000023640749081858
"ENSG00000272452",251.716403801546,1.23700871436916,0.195172621800396,6.33802376049578,0.000000000232730944634779,0.00000000240257970154303
"ENSG00000178764",1812.06134170607,-0.674951741695755,0.106690507363959,-6.32625861824104,0.000000000251176714136348,0.0000000025913478478976
"ENSG00000261740",51.7316164977488,4.36524917680962,0.690025310942426,6.32621602075382,0.000000000251246026995168,0.0000000025913478478976
"ENSG00000182606",3255.68089499853,-0.398441906974018,0.0630296076935701,-6.32150383849945,0.00000000025902994240814,0.00000000267041055748036
"ENSG00000169231",232.365484423764,1.10192272348929,0.174330427030494,6.32088581585668,0.000000000260068147033233,0.00000000267988944022784
"ENSG00000228354",6.64318720912813,-5.92567611383769,0.937535870539161,-6.32047935449119,0.000000000260753168012041,0.00000000268572192721485
"ENSG00000264570",11.9928885999153,-5.6309680877206,0.890995659334216,-6.31986029194381,0.000000000261799878987372,0.00000000269527275050548
"ENSG00000244009",10.254329813831,-5.39614900952942,0.853857372838225,-6.31973111808193,0.000000000262018803044426,0.00000000269629654733404
"ENSG00000159388",8065.24907915549,-0.860018878800651,0.136110269902957,-6.31854509886593,0.000000000264037245297153,0.00000000271582885807696
"ENSG00000186197",6.5294181897889,-6.45625765999854,1.02285602056082,-6.31199067143256,0.000000000275468835787291,0.00000000283212082788692
"ENSG00000128923",1148.47805547059,-0.542876615102649,0.0860282238520766,-6.31044779020559,0.000000000278229264066073,0.0000000028591984527227
"ENSG00000100325",2616.45314651996,0.555295354990053,0.0880984635192328,6.30312190256107,0.00000000029170927572723,0.00000000299636013897879
"ENSG00000165392",1647.62830321193,0.729000385128425,0.115705726900073,6.30046934287022,0.000000000296745702682761,0.00000000304615569027209
"ENSG00000218857",10.1205665316021,-6.49838417554812,1.031419668325,-6.30042685350505,0.0000000002968270644263,0.00000000304615569027209
"ENSG00000117411",2091.23955721032,-0.684763216893425,0.10869869237265,-6.29964539541898,0.000000000298327347972127,0.00000000306016057349409
"ENSG00000236008",11.2675556588603,6.63686632680606,1.05445876089934,6.29409757205251,0.000000000309193302613058,0.00000000317017958203948
"ENSG00000136997",42665.6392398434,-0.766455186331782,0.121797579798531,-6.29286056093724,0.000000000311668290853583,0.00000000319410459568247
"ENSG00000143156",375.447387968228,0.750840097296873,0.11934254945413,6.29147023195998,0.000000000314473127491908,0.00000000322138677626413
"ENSG00000237094",14.8789682842018,4.48820830274553,0.713468969163285,6.29068466426653,0.000000000316068806093002,0.00000000323626349686969
"ENSG00000113240",552.663355497834,1.32613600763322,0.210822086524709,6.29030871240232,0.000000000316835250013799,0.00000000324263994878069
"ENSG00000170779",2508.43585581863,-0.563675731327896,0.0896844681897247,-6.28509866541727,0.00000000032764553616577,0.00000000335175739558157
"ENSG00000120137",3172.8736246349,-0.560987789773924,0.0892672787977524,-6.2843608243612,0.000000000329205300162502,0.0000000033661875889294
"ENSG00000186409",45.8373672528799,2.20179642202114,0.350392591254491,6.28379845058415,0.00000000033039900046439,0.00000000337686333490937
"ENSG00000224113",696.129108975225,-0.575806792796295,0.0916393176065624,-6.28340332332485,0.000000000331240228330447,0.00000000338392857977963
"ENSG00000105663",57.8009474172483,-1.63337587725975,0.259989335800376,-6.28247259539092,0.000000000333230025876893,0.00000000340117684032739
"ENSG00000185127",1974.95894177625,-0.517151810584805,0.0823162822918447,-6.28249717050256,0.00000000033317733720163,0.00000000340117684032739
"ENSG00000086062",8591.69526458553,-0.678265121569117,0.107983758227721,-6.28117721313943,0.000000000336018852482729,0.00000000342809106870603
"ENSG00000239269",11.452983877974,-4.93296306860513,0.785519924785745,-6.27987007452501,0.000000000338856084926281,0.00000000345547459038924
"ENSG00000113742",1164.05738753944,-0.759781924212086,0.120995178068812,-6.27943969618349,0.000000000339795358447946,0.00000000346348773897687
"ENSG00000213169",6.26218149684394,-5.87298168535086,0.935364966962845,-6.2788129690388,0.000000000341167698505243,0.00000000347590584747982
"ENSG00000167565",287.652546066011,-0.97046625904766,0.154611458417201,-6.27680683555141,0.000000000345596998567785,0.00000000351944380265307
"ENSG00000213184",6.59427697801398,-6.22587515851687,0.991957506068039,-6.27635268691624,0.000000000346607470337384,0.00000000352814198606394
"ENSG00000182545",8.38526537160112,6.9229708692172,1.10325689336083,6.27503069400987,0.000000000349565325972307,0.00000000355664594734764
"ENSG00000268362",67.7969615094866,1.36291709994253,0.217291483900102,6.27229873660911,0.000000000355756162888154,0.00000000361800330234203
"ENSG00000242670",12.459381799239,-5.87102935889187,0.936191066748102,-6.27118711919046,0.000000000358305702681988,0.00000000364229044703802
"ENSG00000132297",7.52746217939414,6.75567774715528,1.07773744854432,6.26838916684211,0.000000000364802134966981,0.00000000370665906339481
"ENSG00000188566",539.162563574966,1.0582531227611,0.168932934608369,6.26433871651145,0.000000000374410846959796,0.00000000380257857036081
"ENSG00000237788",11.8464461496921,-3.75170433738248,0.599055134513297,-6.26270291536781,0.000000000378361041867753,0.00000000384096879524497
"ENSG00000103494",323.525909276398,0.580181189316363,0.0926464564129645,6.26231387340115,0.000000000379306487374106,0.00000000384883520709147
"ENSG00000270149",13.6800071797305,5.58067301083669,0.891295048476554,6.26130821704379,0.000000000381761121533757,0.00000000387200145152912
"ENSG00000112599",50.5330022762942,2.39384901498539,0.382359222704444,6.26073303019498,0.000000000383172017655262,0.00000000388456555365063
"ENSG00000249210",5.95861617967121,-6.19659250546708,0.989996913592614,-6.25920386254557,0.000000000386947768633442,0.00000000392108230568068
"ENSG00000258769",4.61647790201076,-5.94735488227463,0.950214796322537,-6.25895840108123,0.000000000387557224318766,0.00000000392549545834901
"ENSG00000247626",1701.59942412244,-0.884023142492206,0.141267887726966,-6.25777844290268,0.000000000390500043543117,0.00000000395352825600607
"ENSG00000239791",68.6269717456171,1.68862408207449,0.26986439986427,6.25730582812623,0.000000000391684854701784,0.0000000039637453435225
"ENSG00000128604",3814.55354114109,-0.559139080001244,0.0893625780123714,-6.25697123379583,0.000000000392525779476411,0.00000000397047479401353
"ENSG00000237683",11.2330164748019,5.9071098189375,0.944146186987393,6.25656270220829,0.000000000393554918199912,0.00000000397910118235548
"ENSG00000215448",4.54503620959707,-6.04176516981824,0.966684122006693,-6.24998904220794,0.000000000410481483147288,0.00000000414838138387141
"ENSG00000263232",11.2012223604492,-5.44842189993494,0.872110742230724,-6.24739684549547,0.00000000041734973114045,0.00000000421590482660991
"ENSG00000233839",6.91722789146079,-6.33656238559453,1.01482812425706,-6.24397593457851,0.000000000426585654946888,0.00000000430727448554202
"ENSG00000183305",22.1631245598967,2.94072776730327,0.471067134469655,6.2426935613202,0.000000000430099023111483,0.00000000434080709058893
"ENSG00000115289",384.746353870131,0.953708632757951,0.152825878902863,6.24049172564639,0.000000000436197470411929,0.00000000440038816038712
"ENSG00000100982",2122.08636747557,0.708016645805173,0.113523464884507,6.23674274323351,0.000000000446775811728299,0.00000000450508925079201
"ENSG00000121060",5295.65481832364,-0.600499968637638,0.0963049348883965,-6.23540184450081,0.000000000450619831293224,0.00000000454182122947485
"ENSG00000213676",6876.07883965854,0.741799068698389,0.119010326274838,6.23306474251069,0.000000000457397020326358,0.0000000046080707846897
"ENSG00000136231",2175.89823970475,-0.716503942341876,0.11496535034676,-6.23234687826154,0.000000000459498600744365,0.00000000462717756492552
"ENSG00000220105",5.30869593696247,-5.68396569887339,0.912051801966148,-6.2320645456982,0.000000000460327721882853,0.00000000463345927731059
"ENSG00000233597",12.3269658608856,-5.66173557424461,0.908732064707522,-6.23036843766139,0.000000000465339474971528,0.00000000468181717863686
"ENSG00000188343",219.111507008627,0.962689192589602,0.154564986564228,6.22837819863921,0.000000000471288274852412,0.00000000473955548065704
"ENSG00000137055",1957.89417620562,-0.450556273369128,0.0723738145568774,-6.22540453515882,0.000000000480315048781445,0.00000000482603281649638
"ENSG00000171421",2188.06088850623,-0.721188418893151,0.11584493708831,-6.22546342567723,0.000000000480134655301019,0.00000000482603281649638
"ENSG00000135549",13.4425565695287,3.44637013109878,0.554183466002836,6.21882524925625,0.00000000050089077114033,0.00000000503053049947656
"ENSG00000269293",143.155569240637,0.986696806111344,0.158688664663795,6.21781529387625,0.000000000504124476781475,0.00000000506075492327738
"ENSG00000088035",904.208350615428,0.675764655758204,0.108766471872534,6.21298681592017,0.000000000519868128181713,0.0000000052164802350719
"ENSG00000162869",849.807724301357,0.702827241484097,0.113127003589962,6.21272745834893,0.000000000520727228224957,0.00000000522277838193449
"ENSG00000143674",1600.42594143857,-0.915321208525653,0.147336108296427,-6.21247037884363,0.000000000521580149560536,0.00000000522900898939698
"ENSG00000164815",2014.67101775608,0.869328591106465,0.139977195996405,6.21050153861342,0.000000000528157594089307,0.00000000529124826580702
"ENSG00000173542",1521.39349031893,-0.579688412918897,0.0933404778469196,-6.21047187983759,0.000000000528257293519883,0.00000000529124826580702
"ENSG00000173621",400.24363828869,-1.5439379790358,0.248656993739018,-6.20910739657805,0.000000000532863983153631,0.00000000533502285174268
"ENSG00000121454",167.901156827996,-1.18824345189821,0.19142871637395,-6.20723721292166,0.000000000539241730219972,0.0000000053964825391903
"ENSG00000162980",3277.24562542107,-0.392276404202208,0.063199141138905,-6.20698948012643,0.000000000540092122083109,0.00000000540259703858578
"ENSG00000214009",54.4143747869575,-8.60245505200239,1.38598523732456,-6.20674363646772,0.000000000540937322807449,0.00000000540865421523956
"ENSG00000107862",2731.45880746261,0.450738713218534,0.0726744213198061,6.20216446217087,0.000000000556918329190127,0.00000000556597694191036
"ENSG00000241860",9.66760370030398,6.98494237930048,1.12647240099432,6.20072215984609,0.000000000562046601571282,0.00000000561474354035375
"ENSG00000127184",5083.25233166836,0.656701379990085,0.105927300443067,6.19954796585269,0.000000000566255585138505,0.00000000565428751761976
"ENSG00000146281",8043.55911698008,-0.497731344757189,0.0803096759026487,-6.19765101979168,0.000000000573120389327382,0.00000000572030421315835
"ENSG00000138604",481.480850923162,-0.513195792861283,0.082810707292002,-6.19721542833445,0.000000000574708166442183,0.0000000057336159116272
"ENSG00000149485",8412.57447353419,-1.22775586062922,0.198218452347536,-6.19395341901165,0.000000000586735733214763,0.00000000585102310713988
"ENSG00000164038",2574.61039309582,0.354044987713421,0.0571657395231946,6.19330722678344,0.000000000589147328791325,0.00000000587247692969693
"ENSG00000198301",2496.91283621244,0.619916452811654,0.100147886314739,6.1900103499281,0.000000000601602647420858,0.00000000599398099088146
"ENSG00000197223",792.297453395437,0.705455822090877,0.114031287340695,6.18651107553636,0.000000000615103648248517,0.00000000612579171669209
"ENSG00000147119",199.03489475914,-0.616206470963374,0.0996281395952343,-6.18506451557638,0.000000000620770766274284,0.00000000617950325651159
"ENSG00000103472",23.6219160562248,2.07458537203561,0.335752680269814,6.17890933995957,0.000000000645459458592488,0.00000000642229907081993
"ENSG00000150401",844.434333517538,0.681479014864095,0.110292332261666,6.17884308808797,0.000000000645730340394843,0.00000000642229907081993
"ENSG00000171530",1968.23836604933,1.02606179900006,0.166138468661962,6.17594352026779,0.000000000657694975009434,0.00000000653841519869511
"ENSG00000214655",1229.48257056381,0.652230330960343,0.105645149620201,6.1737839674149,0.000000000666746305472315,0.00000000662547946965818
"ENSG00000173674",5059.12109957877,0.733151344973505,0.118756258246706,6.17358070890418,0.000000000667604453286846,0.00000000663108701466736
"ENSG00000198106",17.8634111604142,3.97328539992046,0.643642894970198,6.17312088888115,0.000000000669549769707174,0.00000000664748334931008
"ENSG00000106133",423.685457595015,0.842321011114087,0.136489380052565,6.17133003893556,0.000000000677178994116321,0.00000000672027192621944
"ENSG00000270933",73.3089800009137,-1.63380950642019,0.264772384883324,-6.17061899087458,0.000000000680231603554991,0.00000000674759850436285
"ENSG00000198034",54983.307576385,0.450706033831277,0.0730527760569351,6.16959488959065,0.000000000684651789256433,0.00000000678846086474074
"ENSG00000129993",62.2516011636923,-2.14116696833032,0.347132823209346,-6.16814897690918,0.000000000690940323308292,0.00000000684479818968315
"ENSG00000230097",5.54168479679571,-5.96483795270533,0.967028563730548,-6.16821278752565,0.000000000690661614825313,0.00000000684479818968315
"ENSG00000151883",765.880786740195,0.847919478128334,0.137497867295787,6.16678276401394,0.000000000696933983855443,0.00000000690114489410521
"ENSG00000257433",36.3948432106479,2.1147621911807,0.342962059964195,6.16616949233825,0.000000000699640910451639,0.00000000692491071322901
"ENSG00000101266",7103.49703625784,0.369111951793673,0.0598968646086038,6.16245865631927,0.00000000071624034949964,0.00000000708610081857009
"ENSG00000261925",157.791896127501,-1.51273474024998,0.245563747151344,-6.16025271563257,0.000000000726289459438819,0.00000000718237258157574
"ENSG00000104490",481.822430669247,-0.725664615705684,0.117810562105429,-6.15958877317202,0.000000000729340868847744,0.00000000720938913153178
"ENSG00000075618",200.980490167649,-0.911877518963127,0.148060268022241,-6.15882661259366,0.000000000732859097585656,0.00000000724099441997176
"ENSG00000259328",16.8142214631052,5.91084571490191,0.959850188160769,6.15809194789873,0.000000000736266069449419,0.00000000727147325569586
"ENSG00000121774",9585.46288117046,-0.368492828713195,0.0598440840272034,-6.15754814704305,0.000000000738797865361054,0.00000000729328583884642
"ENSG00000125726",3203.80706165099,-0.562895826956113,0.0914195997953147,-6.15727730395251,0.000000000740062006858416,0.00000000730257075154083
"ENSG00000162994",70.2834305632283,1.5432614811931,0.250644653549225,6.15716896147563,0.000000000740568278538026,0.00000000730437252699634
"ENSG00000152705",13.2114916608333,2.81500769146436,0.457537934847665,6.15251212427142,0.00000000076265139294119,0.00000000751889645456699
"ENSG00000203836",11.9510715222479,5.39190537506378,0.876953709771186,6.14844924536626,0.000000000782441561946425,0.00000000771063699932095
"ENSG00000237991",12.4222911341525,-5.09227019492695,0.828499764456179,-6.14637494588725,0.000000000792737679005415,0.00000000780869105286565
"ENSG00000143248",132.058253955667,1.94672120557478,0.316790421308784,6.14513910342401,0.000000000798934677215941,0.0000000078662996774573
"ENSG00000151690",939.508762049818,-0.437458544764649,0.071195347671398,-6.14448217576995,0.00000000080224797785638,0.00000000789547759105317
"ENSG00000115539",420.003381499382,1.09434607590319,0.178236264344173,6.13986205293221,0.000000000825931731200043,0.00000000812502239668325
"ENSG00000115419",5548.51685103303,-0.530964323734391,0.0865006435382247,-6.13827021413728,0.000000000834248731797783,0.00000000820326410914186
"ENSG00000179981",3748.4663692419,-0.535225343835546,0.0873185092263436,-6.12957491576221,0.000000000881141773928518,0.00000000866059512728435
"ENSG00000141576",757.92474574864,-0.767050810987446,0.125148013603793,-6.12914890855446,0.000000000883504077003632,0.0000000086800333068093
"ENSG00000159588",26.275974122952,1.68806700880148,0.275485953975371,6.12759737635261,0.000000000892159987867653,0.00000000876125955013461
"ENSG00000183508",9175.49886010082,-1.06561994897993,0.173961449279956,-6.1256097450937,0.000000000903369789158591,0.0000000088674841374258
"ENSG00000261557",8.46458892022258,-5.80554009752895,0.948064444238177,-6.12357116946204,0.000000000915009563037681,0.00000000897783513437885
"ENSG00000170608",143.97236550946,-1.01369385450849,0.165546312844468,-6.12332486958411,0.000000000916425740456471,0.00000000898782254884015
"ENSG00000249004",8.56488877066129,-5.93246909481928,0.968918315556603,-6.1227752634765,0.000000000919593582015179,0.00000000901497322560232
"ENSG00000076928",3340.8914375118,0.711200010471908,0.116185113794324,6.12126620395541,0.000000000928346574469628,0.00000000909682898222149
"ENSG00000228696",103.214172364273,3.09888612274395,0.506390324290373,6.11956029587759,0.000000000938339199223081,0.00000000919075551600142
"ENSG00000254258",10.9441588977994,5.92901191262652,0.969012714796742,6.11861105854548,0.000000000943944847245369,0.00000000924165005110032
"ENSG00000249347",7.00638902308454,-5.89995093155122,0.96441411280397,-6.11765304263072,0.000000000949635443853071,0.00000000929333176991858
"ENSG00000186648",66.0392049880404,1.38861368609628,0.226990434491654,6.11749869198711,0.000000000950555407536817,0.00000000929830250623466
"ENSG00000231305",53.2117981800557,1.7214930797927,0.281421565906376,6.1171327586366,0.00000000095273992460207,0.0000000093156333962283
"ENSG00000112308",7841.13689113711,-0.389911685377568,0.0637545598312343,-6.11582428628963,0.000000000960591252161123,0.00000000938833381876139
"ENSG00000157796",457.329773683902,0.657070661540689,0.107457920533715,6.11467873449619,0.000000000967516766993319,0.00000000945192678819837
"ENSG00000185340",64.5255032135435,-2.07900316651477,0.340283395311015,-6.10962272965036,0.000000000998669330579004,0.00000000975204274477558
"ENSG00000224728",34.8957953488963,-1.43046664210479,0.234244676443947,-6.10671996401633,0.00000000101699444662472,0.00000000992669276685992
"ENSG00000248124",109.008587056181,0.997367357690732,0.163419734244103,6.10310231077079,0.00000000104029203392117,0.0000000101497061519667
"ENSG00000120802",20423.6918328096,-0.4883118736134,0.0800188505050983,-6.10246048938541,0.00000000104447934787779,0.0000000101817561311266
"ENSG00000160161",28.1327316791795,2.60986787262691,0.427673301496877,6.10248024249411,0.00000000104435023163796,0.0000000101817561311266
"ENSG00000215472",6.86039256021846,6.63544906617885,1.08756404589677,6.10120304290446,0.00000000105273076107582,0.0000000102577612630389
"ENSG00000137571",148.908598596867,-1.33412890025002,0.218701843571893,-6.10021789693537,0.0000000010592396994919,0.0000000103167295202562
"ENSG00000161960",542.754502166605,-1.64690109395637,0.270112264656104,-6.09709853809541,0.00000000108010944677696,0.0000000105109227621456
"ENSG00000162384",706.743838807694,0.537949652605996,0.0882294537901415,6.09716630327938,0.00000000107965183958081,0.0000000105109227621456
"ENSG00000165156",5154.85567124249,-0.743958836467961,0.122040896804854,-6.09597975715935,0.00000000108769178196,0.0000000105801467428842
"ENSG00000127507",383.108514890055,-1.06255958087156,0.174363399461912,-6.09393705416753,0.00000000110166993638201,0.0000000107114973952317
"ENSG00000250539",15.7993177246092,-1.84072932408927,0.302152876870339,-6.0920463281876,0.00000000111476410336298,0.0000000108341436350527
"ENSG00000148688",1082.57695491744,1.26685489170552,0.207993596077724,6.09083604301028,0.00000000112322542044289,0.0000000109069828154625
"ENSG00000156042",24.0114187684898,1.74322474930138,0.286204312379694,6.09084026305212,0.00000000112319580888295,0.0000000109069828154625
"ENSG00000124766",786.200883653724,-1.30693061960142,0.214586096209286,-6.09047204217167,0.0000000011257824397394,0.0000000109250235507134
"ENSG00000240935",13.7282120137247,2.82138101890026,0.463247958863272,6.09043378372012,0.00000000112605152563298,0.0000000109250235507134
"ENSG00000107863",1386.40809286,0.568661561490703,0.0933986237604956,6.08854326321699,0.00000000113942665290629,0.0000000110500392248115
"ENSG00000105193",28146.2903960402,0.510924688105233,0.0839205943643854,6.08819196259246,0.00000000114192905631333,0.0000000110695502636696
"ENSG00000179344",7628.13297498778,-1.16427261734244,0.191288981232441,-6.08645939688338,0.00000000115434914735845,0.0000000111851426399477
"ENSG00000102595",397.988868255902,0.841261779308619,0.138281615163653,6.08368493753134,0.00000000117451297523049,0.0000000113756370437882
"ENSG00000255185",10.5964067764695,6.4599359671517,1.0618661428456,6.08356901731537,0.00000000117536287469492,0.000000011378984982085
"ENSG00000109680",35.8209410063442,1.61268053842861,0.265138448483408,6.08240920037491,0.00000000118389945449482,0.0000000114567148325834
"ENSG00000107625",2588.02510903211,0.454498864205861,0.0747676239777397,6.07881914692351,0.00000000121070815632246,0.0000000117111234306597
"ENSG00000148926",215.943741651317,-1.55710239743979,0.256187790153514,-6.0779727109818,0.00000000121711461255535,0.0000000117680486124835
"ENSG00000158825",755.816661839235,-1.35797546590941,0.223435921309861,-6.07769537659153,0.00000000121922086431767,0.0000000117833649871764
