Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
Scn3b	12.956025242934402	0.04838718259070536	0.26048153710970473	0.5311892870013024	0.7496240522624634
Rab26	5.9351778941296365	-0.03805650917322334	0.30098822471230624	0.5312179267576742	0.7496240522624634
Adnp2	831.5108052148445	0.05857325795202065	0.10671586981677197	0.5315255936585608	0.7499804071518407
0610009O20Rik	291.7997084722627	-0.06647358062483315	0.13071869345917195	0.5316504651430581	0.7500787912950811
Map3k5	383.22658335647344	-0.07066941307779105	0.15219685702848956	0.531819383077839	0.750239291498109
Mtdh	2194.025947984728	-0.04865493708113025	0.08420313968117808	0.5319562055707883	0.7503544859663862
Lingo3	8.644146472712556	0.04313512972203217	0.2800612360342259	0.5320246075751002	0.7503731555616459
Gm8773	6.498451904075595	-0.04210835432982624	0.2841279408859841	0.5321549788017181	0.7504014121564349
Bloc1s3	238.2296224026004	0.06955927840294474	0.14508960092430315	0.5321010641628665	0.7504014121564349
Dynlt3	1190.0284016928326	0.057600067622700896	0.10460721384466999	0.5325189424251191	0.7507589816403887
Gspt2	128.6040142592644	0.0713490693965285	0.17664151754516985	0.5324797778982453	0.7507589816403887
C2cd2l	260.8325694272719	-0.07119239297912755	0.1588632999168529	0.5326643730243725	0.7508861852914825
Caml	428.0713618588446	-0.0638315727998351	0.12220232906423134	0.5328222162147913	0.7510308585444136
Spon1	33.65189947470591	0.05662058313905496	0.2335655170312734	0.5329895189577267	0.7511888339926431
Entpd1	320.9377341427385	-0.06906015154004479	0.14373041851324317	0.5336194783192196	0.7519208685484332
Chrnb2	13.30046449336234	0.045342403072817894	0.2705802265801311	0.5336006724414517	0.7519208685484332
Prkrir	1247.3668591720786	-0.0586793067495348	0.10783396338626708	0.5338073471750004	0.7521076793323344
Npr1	13.61233851472167	-0.050693095396058006	0.25119835910092636	0.5340563051480706	0.7522352452974383
4930520O04Rik	59.18336414338182	0.06709418616567062	0.2010821850625828	0.5339583449007026	0.7522352452974383
Ccdc138	107.82072984556974	-0.07124212905914137	0.17320852998602862	0.534063796782632	0.7522352452974383
Tubb2a	140.74103151472	-0.07127995434930337	0.16738821255512407	0.5342731103934658	0.7524521482265398
Mier3	580.39990731843	0.06411445415259373	0.12392530800244293	0.5343888049942214	0.7524592676533539
Tpsb2	11.632467132805584	-0.01706905568900566	0.3772447071484324	0.5343665768563544	0.7524592676533539
Rhov	5.991607881117251	-0.03795762416205107	0.2998218311444996	0.5346209582268437	0.7527082366009242
Avl9	900.1218212627895	0.06845315555025158	0.14165072177678728	0.5348955431252985	0.7529389607358284
1700094D03Rik	21.28466586928631	0.053271257401032786	0.24262754979351767	0.5348948894295102	0.7529389607358284
Hist3h2ba	18.738090538555426	0.05315285924562676	0.24284535207106647	0.5352169942648084	0.7530201049492642
Zfp626	57.61337361194813	0.06582406003387498	0.20504837559076133	0.5351191415831971	0.7530201049492642
Sema4c	75.79870095962283	0.06732170733486535	0.1993561249751056	0.5351719165150584	0.7530201049492642
Dnm2	2879.2347618518284	-0.04098248060060415	0.06967378617590918	0.5352242593883645	0.7530201049492642
Polr3a	352.5111881922924	-0.07019326135377615	0.15313168946799038	0.5352299937251497	0.7530201049492642
Gcc2	234.7210183035397	-0.0703872156711134	0.1550518794302472	0.5353303343504788	0.7530833806841672
Zfp783	219.1907011221971	-0.07037528915873197	0.1555155551607756	0.5356706911913267	0.7533513909711611
Pi4kb	545.0976499056325	-0.06406465482503484	0.12444015772986815	0.5356870058427489	0.7533513909711611
Cyb5d2	215.60430626928866	0.06960236716047356	0.14909741476914962	0.5355925771575194	0.7533513909711611
Oas1c	140.25257838409527	-0.07094930550022505	0.1726916951636524	0.5358284821738272	0.7533650576402148
Zfp655	863.3226002014468	0.06956485199956167	0.14932535515997136	0.536003818283014	0.7533650576402148
Dkk3	6.137117102822443	-0.038738094080236034	0.29600824750240273	0.535976503021468	0.7533650576402148
Nucb2	24.406504314403026	0.05590359040977731	0.23432330300572346	0.5359707466613648	0.7533650576402148
Katnal1	213.20976484500022	0.06901148667902189	0.14568064036664427	0.5359215089342713	0.7533650576402148
Ar	25.696080693498956	0.04608813791264804	0.26651841350825867	0.5360290418939861	0.7533650576402148
Foxk2	928.7493540252133	-0.0521936515713487	0.09299345607738084	0.536262505956542	0.7536153121211783
Cma1	10.195192473977114	-0.01697375484579028	0.37716728416870043	0.5364483067241261	0.7537985400890045
Slc35e4	544.9285349639583	-0.06542609169049761	0.12972629442974956	0.5365074635764984	0.7538037929519192
0610039H22Rik	25.250901728526703	0.05706459246851202	0.23065979645513385	0.5366978671244889	0.7539553681622337
Glrp1	32.9898722319998	-0.061781455951532824	0.21706221296331618	0.5367816339717006	0.7539553681622337
Rp9	802.2646731191252	0.058525208523056003	0.10854812290011721	0.5367714408983622	0.7539553681622337
Zfp473	41.10014399918353	-0.06443101001004715	0.2087258114506715	0.5369973595026087	0.7540824477144132
Alcam	341.9095638142428	0.07052599600465874	0.1599519861674252	0.5369311716508333	0.7540824477144132
Trp53rkb	168.4018778823259	-0.07028770866213944	0.1571109056128003	0.5370384260409882	0.7540824477144132
Rell1	218.22707807327163	0.07055817694597416	0.16142647615571365	0.5372649269815661	0.7543226194057868
Il22ra2	54.5788653126268	0.06276165884248051	0.21369976805034369	0.5376181093274113	0.7547405844846163
Kif13a	679.75517070398	0.06316514015445897	0.12252339677497999	0.5377423607571797	0.7548371094963011
St6galnac5	8.151185600383588	-0.04164388653459644	0.282902075686932	0.5383799517635584	0.7554202706713349
Apbb2	203.62121400074227	-0.0702375613025826	0.1591775798864083	0.5382797717289353	0.7554202706713349
F630042J09Rik	11.966499087818425	0.04377578259017461	0.2743025655160337	0.5383634346898514	0.7554202706713349
2610318N02Rik	100.81157866441113	-0.07007616718730204	0.17981842999578004	0.5383345457807096	0.7554202706713349
Crb3	36.8323883537612	0.05398290702637562	0.23882824902976266	0.5385725249619692	0.7556125306377209
Ube3b	2665.749834115944	0.04339615821725065	0.0751075733254052	0.538851976650067	0.7559266281347166
Tacstd2	459.85010556337755	0.061264179279853836	0.1171658757979584	0.538966862191044	0.7559503253790009
Cetn2	891.1796915213273	-0.05773440502026389	0.10729432446705942	0.5389800217266247	0.7559503253790009
Scn11a	4.062714427246905	0.032650980256444785	0.319073396503635	0.5390791147864684	0.7560113536782703
Tyro3	56.81481843763717	-0.060670540928795244	0.21921170001033016	0.5391472800391104	0.7560290003187607
Kcnb1	49.72316214336021	-0.06196332468531671	0.2152162847338413	0.5394664066672246	0.7562645899922821
Pcbd1	220.18981777694358	0.0697888056911955	0.15625021556049834	0.5394699816306925	0.7562645899922821
Siah1a	621.7187887677624	0.0565776760168216	0.1044870608683651	0.5394820847445312	0.7562645899922821
Phf19	204.6800094273662	0.06938986879335844	0.15270930749746692	0.5396079296223298	0.7563630522179442
Appbp2os	6.230134545803015	-0.0370184446012413	0.30133025870154134	0.5396661890186341	0.7563667700186976
6530402F18Rik	183.51912701985043	0.06904705450816825	0.15052562274695697	0.540002855419972	0.7567606469629568
Arl5c	22.842910760216412	-0.05447588713344433	0.23654647563657424	0.540409201881495	0.7572520824139378
Pyhin1	22.975756523422355	0.05227227562262093	0.24315144441424646	0.540565178141005	0.757392619805722
Eldr	45.95436421553387	-0.06157069264931236	0.21578225751697036	0.5407351971047254	0.757552801629259
Tenm4	18.708818236318795	0.05121313747879599	0.2463264909072438	0.5409245225293404	0.7576619663725763
Ift81	134.54449137042323	0.06946945162424932	0.1814667442694705	0.5408997729159448	0.7576619663725763
Zfp598	357.1840766437901	-0.06628588342763626	0.1363929930213706	0.5413026384518079	0.758113518144717
Prpf8	3442.3530588536164	-0.04635414294474653	0.08177609452546483	0.5416958397225777	0.7584299343187342
Ccdc173	11.565852332476075	0.04578209512681686	0.264849057985295	0.5416898473633095	0.7584299343187342
Sirt2	813.1237988733844	0.062191568774108474	0.12130651851811199	0.5416152836971939	0.7584299343187342
Rrp8	698.1117617299765	-0.05536053525578171	0.10221555445877208	0.5417676005508661	0.7584523366295678
Nupr1l	19.778959095859435	-0.048125432171715374	0.2562227514723007	0.5418732862702066	0.7585222228925955
Mfn1	603.7198938950022	-0.05686618987339837	0.10624987548098393	0.5422990284978926	0.7590400684943749
Txndc16	405.5477817787154	-0.06452435811486226	0.1298931130706266	0.5424078777262535	0.7591143073189115
Slc2a4rg-ps	7.908334275930851	0.042162543553535846	0.27862307405423714	0.5426658572385699	0.7593972212097765
Fbxl8	236.51768599424065	-0.06749250454784105	0.14356645637173246	0.5427559695006238	0.7593996919202124
Fastkd1	126.21908543405586	-0.06670286445365801	0.196454529273771	0.5427792828149026	0.7593996919202124
Pard6a	152.19120089170406	-0.05959735781262861	0.2205605448036731	0.5429904107342209	0.7595388283429528
Il1bos	4.165752468443381	0.03757751211517159	0.2975095891906803	0.542937857688466	0.7595388283429528
Ctnna1	1537.4274597861522	0.054376871512078796	0.10025196204833275	0.5431681267262009	0.759541792153855
9930111J21Rik2	32.85588365845973	0.051779286622753995	0.24349110237534327	0.5432158913448537	0.759541792153855
A730008H23Rik	265.61658546678046	-0.04030060911357582	0.28607610598022193	0.5431225459616471	0.759541792153855
Trem1	13.00476842428809	0.048352428350156004	0.2548268617686044	0.5431302269747418	0.759541792153855
Rab42	10.342222069533273	-0.04579677853370659	0.26392002156485395	0.5434467321669607	0.7597699586051266
Tceal5	36.458421247450126	0.059554450682086646	0.2204371561745105	0.5435278038114797	0.7597699586051266
Ccdc115	924.4052384096597	-0.04977919213287508	0.08963729075507333	0.5435466451394271	0.7597699586051266
9330136K24Rik	16.155944446419507	0.05086618985517972	0.24620691424205476	0.5436113728344839	0.7597823564832152
Ccdc167	363.699409088239	0.0648045210694409	0.13199746850733213	0.5440122483362778	0.7601083309573755
Tbc1d12	72.22673887206393	0.06647288761313183	0.19655785404225432	0.5439976737790329	0.7601083309573755
Syp	45.07860825734137	0.05900138364533885	0.22185973528528885	0.5439422019048333	0.7601083309573755
R3hdm1	695.3680548859804	-0.054811708649161885	0.10166269697051072	0.5441653652678574	0.7602441760860104
Gm7102	111.34419655685208	0.06932489164799953	0.17558725474275316	0.5443903460084298	0.7604803827058295
Slc43a1	883.3125050964723	0.05066839500802065	0.09189458200587855	0.5444536064618881	0.7604906505539744
Ccdc59	298.39950924904264	-0.06453173464520756	0.13125803765731145	0.5445551733544399	0.7605460295654852
Rhbdf2	192.39788364206169	-0.06947887600502659	0.16849995950613983	0.5446050821914297	0.7605460295654852
Gm14440	176.45984033228947	0.06939174295534417	0.17087134559648384	0.5449901014181163	0.7605638989276777
Tesk2	130.88932092009628	0.06929084269486348	0.174783648474423	0.5448250431961416	0.7605638989276777
Zkscan5	278.06193195557034	-0.06787458730910378	0.1480475092007499	0.5448423090459091	0.7605638989276777
Fam89b	881.293235252824	-0.06257160709769369	0.12418059295948179	0.5447473325796367	0.7605638989276777
Slc30a9	586.3330620239564	-0.06053006217162478	0.11770262093395494	0.5450092870789645	0.7605638989276777
Prr36	58.01150714679227	0.06370296413290161	0.20670533189626775	0.5450004924395744	0.7605638989276777
Gpr155	38.24816261878137	-0.05469862291262155	0.23399983009898195	0.5446883236320647	0.7605638989276777
Otub2	380.05542673179446	0.06568085734183174	0.13646694993336203	0.5450966461127389	0.7605653536318271
Nlrp1a	163.72770051278405	-0.06850018572535199	0.15318560475994994	0.5451221608996237	0.7605653536318271
Cchcr1	225.77581002251978	-0.06901728842459942	0.15912609687682733	0.5453058591288069	0.760743620089234
Rtn3	3640.566872507154	0.0378711508136696	0.06562881556057895	0.5454755401341915	0.7609022968829118
Frk	10.437933246696888	-0.04160950553684485	0.2793944162563986	0.5456275086395329	0.7609623888102052
Zfp426	287.23489233535076	0.06725420405983834	0.14497057499710764	0.5456305086065234	0.7609623888102052
Mapkap1	1052.1921070503186	-0.05277074173529743	0.09723512470398761	0.5458899764676293	0.7612462025746046
Sirt1	421.3825736263084	-0.06236297149575912	0.12413615224730057	0.5460057249585637	0.7613295613415052
Scfd2	546.9597273058158	0.05822788849541678	0.11144469534035295	0.546172138265532	0.7614835408659048
Spsb1	6.81144644501345	-0.03726679264569687	0.29723392810665933	0.5462820130475052	0.7615586698239383
Manea	492.69913341512967	-0.06873716262533168	0.15831988119339813	0.5465856678571197	0.7619038997942758
Tprkb	306.5342613153329	0.06369209199156617	0.1293122862125036	0.5466730410086296	0.7619476077261378
Urod	1183.4506503811365	-0.05888086137973025	0.11359589110582247	0.5468503681189704	0.7621166708149831
Zfp472	239.72923343798743	-0.06892743933681332	0.16301296627682463	0.5470995034257565	0.7623203538777331
H2-T23	5976.379130152306	0.040369150632907504	0.07081567356656475	0.547164653353059	0.7623203538777331
Tmem53	125.71257283410107	-0.06718662699416218	0.19021346908385942	0.5471376491099418	0.7623203538777331
Snhg7	19.867187335334876	-0.05213733371336713	0.24038525180019318	0.5476448898356729	0.7626495454296282
Cwc25	319.0442885933876	0.06441012588870723	0.1327471835521458	0.5476054505786887	0.7626495454296282
Tmub2	1047.8611362253175	0.057523543410439845	0.11008867752358673	0.5476936713179006	0.7626495454296282
Lgmn	71.48913636935903	0.06547762168574085	0.1981572099926854	0.5477373481327774	0.7626495454296282
Plekhj1	1059.0829497891173	-0.06282475417168853	0.12657223847237128	0.5474830272114781	0.7626495454296282
Cltc	4693.368107054721	-0.0603453928439773	0.11834870276951831	0.5476198836682477	0.7626495454296282
Slc5a11	25.340922064210858	-0.051221276009387126	0.24311956760728265	0.5479110123570222	0.7628132640819055
Ube2d1	524.6032398276908	0.05737779873491341	0.10984437377037244	0.548095884239481	0.7629925511642023
Slfn4	47.172374546664024	-0.06305668503391443	0.2070486456036165	0.5483186040020522	0.7632244833847641
Cacna1d	6.672106635461963	0.03601546158655413	0.30135317059360167	0.5486945786230909	0.7633572321193907
Tmem50b	533.1864730288539	-0.0587332062643608	0.11390440986988118	0.54857541072361	0.7633572321193907
Slc38a9	195.30453964282574	0.06717884222077984	0.14768951864787896	0.548647770022694	0.7633572321193907
Tctn2	199.84586139969568	-0.0678221201749781	0.15258553762015373	0.5486926289834713	0.7633572321193907
9130019O22Rik	118.14244575046003	-0.06872604936133181	0.1725588502610333	0.5485827815213642	0.7633572321193907
Zbtb45	565.4615052387727	-0.05503869622893358	0.10393090449251392	0.5490225820516973	0.7637354429399864
Clcn5	140.07776727733992	-0.06778494085259804	0.183832691740461	0.5490900371905569	0.7637511694310212
Nupl1	807.929358611355	-0.05979584871720039	0.11774053982018343	0.5499782869391279	0.764127135745252
Fbxo2	20.359075652313834	-0.043911425344938124	0.2679109804956199	0.5499593629874047	0.764127135745252
Atp6v1a	1355.1147371198508	0.05764094787060697	0.11129896438825901	0.5498706026393594	0.764127135745252
Cfb	23.510455689714654	-0.053919839386004774	0.2341624689450228	0.549533678601646	0.764127135745252
Ankrd10	2948.7009372823927	-0.036505657487134684	0.06372153882657866	0.5494768684564826	0.764127135745252
Acbd5	308.0278066508148	0.06821726662593547	0.17805302858792754	0.549849356138321	0.764127135745252
Dtnbp1	1538.6012146085309	-0.04682292827893973	0.08480182211390308	0.5498736218370945	0.764127135745252
D230025D16Rik	534.0814028693761	-0.060919186794603765	0.12110207318814274	0.5495082252167031	0.764127135745252
Slc2a6	9.770473794092783	-0.04203105994154489	0.2755749361787899	0.5497462189708623	0.764127135745252
Ttc33	594.3592050262786	-0.05764718758545269	0.11132408282412677	0.5498886627875601	0.764127135745252
Zfp951	152.04677837418606	-0.06857994087356792	0.1676191252308465	0.5497631273183935	0.764127135745252
Sfxn2	283.5408855270301	0.0647587861349328	0.1359961874782324	0.550111476338261	0.7641560765066407
Hist1h2bh	16.027637580221285	-0.052699584733498124	0.2375736155932249	0.5500964156933577	0.7641560765066407
Rras2	252.83039993349428	-0.06685953619740427	0.14752931027252925	0.5504028506779919	0.764326653897095
Cln6	1440.855253971157	-0.0597833124751066	0.11786500358143358	0.5503282351381477	0.764326653897095
B630019K06Rik	155.49155467454537	0.06847061527265737	0.17016997531766054	0.5503551671307599	0.764326653897095
Ift74	126.59851811716558	-0.06838650900705823	0.16736039669904182	0.5508689393646456	0.7645836033916236
Zfp948	20.214296827265457	-0.0501418988578231	0.24524516091922824	0.550808432161475	0.7645836033916236
Zhx1	1671.7482501561103	0.06360545757070651	0.13151426179649317	0.5507403700548548	0.7645836033916236
Notch4	16.88229120821333	-0.04904290025247446	0.24884356689517276	0.5508297230049317	0.7645836033916236
Gm10845	330.7311236617419	0.0636972597688011	0.13183541249263536	0.550661402796047	0.7645836033916236
B230206H07Rik	42.28351321917363	-0.055680861699507825	0.22836490517788643	0.5509367871669262	0.7645997529889328
Pcnt	1229.6024175629816	0.05358933376441473	0.10098603148287658	0.5512049098932519	0.7648500802104706
2310011J03Rik	1200.330117632235	-0.05185502741867568	0.09671206374877105	0.5512296233129865	0.7648500802104706
Fam13a	39.941989961982244	-0.05638968769200927	0.22597331279193048	0.5516584467088501	0.7649769822261976
Adgra3	12.314063113034177	0.04347864871469558	0.2686888575225773	0.5518057470353678	0.7649769822261976
Ptpn4	159.99332600347734	0.06797586084742874	0.1775393839804532	0.5514595058876091	0.7649769822261976
Arhgap27	837.6006781853089	0.05637106823783599	0.10840663628298533	0.5515039720799373	0.7649769822261976
Snapc3	169.90800875401004	-0.06788325870157476	0.15871597234759838	0.5517277344629627	0.7649769822261976
Pik3r4	989.1692833856121	-0.05619391502116758	0.10799524134059314	0.551695047199219	0.7649769822261976
4921524J17Rik	478.8681475744588	0.062495887654377996	0.12797086576377653	0.5519959623989215	0.7649769822261976
Atxn3	762.6365985401053	-0.06727308785849498	0.1525195970100807	0.5518778444418955	0.7649769822261976
Fam161b	36.205152295267474	0.05629986642781813	0.22609322535489954	0.5519768438167112	0.7649769822261976
D130040H23Rik	26.298957578644018	-0.05476229218696115	0.23081084178548347	0.5514896109556452	0.7649769822261976
Gm2381	6.563986106715804	0.032249106674946175	0.3155252961961683	0.5519382872243367	0.7649769822261976
Fam167a	79.59069104157982	0.06442932209124477	0.19987381270424265	0.5515587868089777	0.7649769822261976
P4ha2	5.114310888517512	-0.03214762163266059	0.3158630173978876	0.5521262672719386	0.7650796136341594
Yy2	85.00788911335178	-0.05587348470905479	0.22712650388573596	0.5524547221475309	0.7653008586058372
Mtmr11	44.139682434239276	0.05572573176104746	0.2275628604188082	0.5524456516467677	0.7653008586058372
Heca	447.3184984184537	0.059578626442721314	0.11820221360093652	0.5524098973025084	0.7653008586058372
4930431F12Rik	16.53928151595111	0.04240386490352185	0.27247227207496677	0.5528604766259109	0.7657849493956863
Zfp692	156.69825776277136	-0.06795732621690079	0.16413578713277305	0.5529630801342581	0.7658490801329986
Tab1	636.9446088856205	0.054146768998548096	0.10309743686502651	0.5531832717291263	0.7660760397128462
Ttc30a1	114.2323983878951	-0.06763252491412275	0.17790167500376902	0.5532976091618055	0.7661563758341523
Pi16	6.60511947286544	0.03643400193208041	0.2973629291415721	0.5534839713752558	0.7662584202184458
Tomt	46.49266141761665	-0.06077381405828843	0.2118703423203071	0.5534629283393292	0.7662584202184458
Arl3	256.9693337370433	-0.06537459988020382	0.14198409723972982	0.553762932631364	0.766488593635068
Als2	954.7085629270379	-0.048507412760371134	0.08959475512780858	0.5537410520404575	0.766488593635068
Extl1	37.81009625880502	0.057741476757335	0.22091537163280242	0.5540380392342243	0.7667250890687409
Ctps2	1740.577877356011	0.05171197244468244	0.09725735678030001	0.5540465299556429	0.7667250890687409
Sfn	80.03698939335402	0.06575010557252108	0.19154862763401456	0.5541844296783311	0.7668379056444212
Rab29	330.856810222572	-0.06234447019056803	0.12875864690344668	0.5542771053264048	0.7668881280286602
Lca5l	6.645089495445203	-0.03941270821008851	0.28420452818602265	0.5543578940468752	0.7669218953240029
Foxj3	738.6304081759322	0.0622537798179111	0.1285268940626258	0.5544688943113292	0.7669974474140852
Preb	1398.8297027250642	-0.05538090259969199	0.10694152984400138	0.5547301341266813	0.7671667710065962
Fbxw9	186.75696430201032	0.06721706994846992	0.15684351511413602	0.5547605028393531	0.7671667710065962
Ccr1	7.434164532703385	0.03746538538246343	0.2923831742106226	0.554674492558996	0.7671667710065962
Arl14ep	368.777435099281	0.0637264098058057	0.1348197723497858	0.5548625009726469	0.767229819887155
Smcr8	445.8043899820771	0.06252347606461721	0.12986595299482645	0.5549479695719453	0.7672700022481804
Arl5a	1564.239425842754	-0.06385298974613782	0.1354948063411365	0.555014918342134	0.7672845735633405
Acot10	27.246582317084766	-0.05678735858196224	0.22326379243213137	0.5550763352667394	0.767291495152255
0610039K10Rik	18.442719518887863	0.05217404832310601	0.2369087251770992	0.5551891467151047	0.7673694516430093
Cmtm4	52.456278522785894	0.062729459638795	0.2039259076779916	0.5555810905241361	0.7676771630748983
Ctns	202.4498272157229	-0.06703815976263867	0.15617677235289484	0.5554689302882323	0.7676771630748983
Ctsg	290.883374622191	-0.0668838387255773	0.15473739811935197	0.5555764878382199	0.7676771630748983
Taf6l	257.6614116591186	-0.06476277562353683	0.14053546221816834	0.555829040161843	0.7679417576720556
Atp11c	344.32852542039575	-0.06706190217780152	0.15743866429757952	0.5559597638897511	0.7679663560910323
Gm1673	60.387861579766415	0.061846402897511386	0.20693319517401543	0.5559093849704233	0.7679663560910323
Traf3ip2	151.55962279855066	0.06745446626125538	0.16702420878369012	0.5562529936121163	0.7681373826509651
Endou	9.864748289178646	0.04362274677894725	0.26591909485290355	0.5561800092818321	0.7681373826509651
Ylpm1	717.0978011241954	0.05228189420320107	0.09937764027099612	0.5562146705869184	0.7681373826509651
Ric8b	381.6066376099248	0.06249431245117554	0.130702595422874	0.5564600133781683	0.7682808399797845
Rnf141	215.2791173632959	-0.06723880071746212	0.161409749064336	0.556469845278697	0.7682808399797845
Ppp2r1b	1355.9326681209914	-0.04557902159831969	0.08381757330369215	0.556700284123083	0.7683650192432446
Tep1	485.88668128532976	0.0607384483104823	0.1242148074216198	0.5566545932569977	0.7683650192432446
Oplah	75.89105738103324	0.06451470597239721	0.1957121489095328	0.5566792196496828	0.7683650192432446
Spata2l	139.60788223346492	0.06634175402584291	0.18466832795908508	0.5568960429807355	0.7685572216542171
Zcchc14	16.203669223817002	0.04769032496380878	0.2505313498304325	0.5570176986408996	0.7685691557023246
Stim2	287.392380579988	0.06579787604895183	0.14782845944750236	0.5569972806846681	0.7685691557023246
Gm6710	64.29430024293461	-0.058988812797989724	0.21567968285038777	0.5570961842071406	0.7685994824612563
Vamp1	38.601810079583394	0.059862401660671895	0.21287052072403642	0.5572065597084261	0.7686737956545652
BC049715	6.00034558480879	0.036240620983289985	0.2963911657428762	0.5572950441246599	0.7687178977977511
Degs2	30.552105454129745	-0.057276312583046635	0.22065507220526998	0.5575902195265474	0.7688911360502938
Ino80c	838.4913697830889	-0.0526482526683182	0.10074346648931691	0.5575111967027306	0.7688911360502938
Fam73b	432.5630337410503	-0.061812160867782344	0.12870339998186534	0.5575717748377378	0.7688911360502938
Adgre5	1117.0544429069448	-0.048854808902537156	0.09152564902256075	0.5576919144389962	0.7689534130967285
Usp30	270.19884612394077	0.06571528950978556	0.14866901079496145	0.5582048738516395	0.7690658586995959
Slc2a13	7.331490481128551	0.037048006966876934	0.29261450223813945	0.5579051274657081	0.7690658586995959
Tmeff1	14.73141135038092	0.04456307866536937	0.2612627651265333	0.5582257920115505	0.7690658586995959
Itgae	4.019562038463693	-0.03338487654193342	0.3082692641453927	0.5579779910684803	0.7690658586995959
Bcl2l13	1271.3992968195275	-0.04495432897718062	0.08277457018320314	0.5580073389012358	0.7690658586995959
Gzmm	6.747151370578145	0.04050783073585111	0.2776873019289148	0.5580595534237826	0.7690658586995959
Atg4d	425.9682465665929	0.05986780285208217	0.12201355867264288	0.5581964498261194	0.7690658586995959
Prrc2a	1589.4874629067926	0.05569975263063142	0.10916472546970941	0.5581700909075609	0.7690658586995959
Zg16	13.111889752726183	0.015453489600992331	0.378283236610989	0.5584156513534828	0.7691716141478555
Nab1	1411.5793607387495	-0.05647169238006471	0.11146900365888528	0.5584023007646366	0.7691716141478555
Tram2	39.2322325914072	0.05947975641378077	0.2133956178064796	0.5585766889722537	0.7693155248481768
Zbtb5	518.8671973048959	0.0610211836429191	0.1264269646450763	0.558783595322728	0.769522574018401
Bri3	71.00900237840328	0.06293183846728552	0.2009192416478465	0.5590317099502062	0.7696304978484519
Ubtd1	189.98828268031386	0.06691133046972449	0.16399559292544036	0.5590265867001456	0.7696304978484519
Gm13157	492.09773855256856	-0.06631542247226607	0.15485023602064824	0.5589941834886827	0.7696304978484519
Mpv17l	47.65452800221144	0.06004452719088957	0.21128179536557049	0.5591283481333815	0.769685638225914
Ms4a7	3.8946467776457334	0.029423870310565852	0.3240929470953274	0.5594983681397099	0.7697859859664955
Fam53a	1134.0836179684532	-0.04831278822349818	0.09076635911594118	0.5594573548660154	0.7697859859664955
Eme2	158.77607607238755	0.06685862867334909	0.16500774187094536	0.5595078443477712	0.7697859859664955
AI118078	4.161280168621971	0.030060041316008777	0.3214692329733916	0.5595408060028482	0.7697859859664955
R3hcc1l	396.8269839022068	0.06147037991870975	0.128491350408844	0.5594021204986643	0.7697859859664955
Zc3hav1l	330.2191789690648	0.06431412585638102	0.1412500488046656	0.5593842124904078	0.7697859859664955
Eaf2	17.79060483379579	-0.04576623714514822	0.2559654553693796	0.5598969008447194	0.7701979819265649
Fbxw11	2059.4821484665763	-0.04055765151273609	0.07396691413556361	0.5605181146840168	0.7708186630201189
Glo1	2067.389789335422	-0.04274405976831168	0.07858788418188607	0.560512697740311	0.7708186630201189
Apln	84.4765349738445	0.0648618982244346	0.1906012882977552	0.5604153982010887	0.7708186630201189
Gramd3	146.07435924898883	-0.06668443410100983	0.16567748975214563	0.5606153548408748	0.7708744497114414
Scarf2	7.05909808870846	0.03682289494183064	0.29208608554423526	0.561005311424945	0.771098852667957
N6amt2	412.0353481893114	-0.06174781602819032	0.13058167445030297	0.5609933395592783	0.771098852667957
Pkdrej	8.647882938778672	-0.04080633312132586	0.275009591391945	0.5608527135016623	0.771098852667957
Pcdhb5	18.71791174968764	0.0432746159821448	0.2649176180342506	0.5609079725678384	0.771098852667957
Ppp1r3f	36.34409404648435	0.05853443763169726	0.21514196637768304	0.5610624072265736	0.77109941023500606
Zfp354c	143.75541540069239	0.0661454042131638	0.17951873927467432	0.5612124881305882	0.7712277493990969
Ep400	1367.4907451545182	-0.059974592084122064	0.12417099229154148	0.561546380291782	0.771296967053299
Nod1	577.8017827260305	-0.059515115950323993	0.1224914602639638	0.5614292758182116	0.771296967053299
Nqo1	287.84768433275235	-0.06348638164884825	0.13874735893213877	0.5615067293014775	0.771296967053299
Galnt2	2209.7512540565267	0.036414156936110144	0.06571104316253984	0.561485654375081	0.771296967053299
Gnas	13484.778103169076	-0.029073701354704395	0.05150317067945524	0.5614489207735519	0.771296967053299
Traf5	140.921084788154	0.06632772410269394	0.160991443855428	0.5616734710288243	0.7713239931479907
Ccdc112	187.7720124663799	0.06624890231256339	0.15967217277095375	0.5616794700875495	0.7713239931479907
Scarf1	2450.5219216402884	-0.0430865914366513	0.07965942432379874	0.5619211515925429	0.7713280186280841
Ltbp1	5.002913271355214	0.03208418331339846	0.3120866997037509	0.5618941364155254	0.7713280186280841
4930413G21Rik	189.87983458536374	0.06574797995338343	0.15419507037504523	0.5619659362302833	0.7713280186280841
Fgd1	340.6408162574598	0.06270703697583654	0.1352798190449015	0.5618382576880457	0.7713280186280841
Hykk	17.914353070822518	0.048794540026770444	0.24455519517858776	0.5619090419685209	0.7713280186280841
Dcun1d3	178.03625927927413	0.06600062927145552	0.17943345396792762	0.5621013234340431	0.7714360005397894
Il1rl2	70.18865545780498	-0.062108409999673014	0.20207173521098898	0.5622862630143421	0.7716119602018848
Mphosph6	309.17501970538575	-0.06200568859707179	0.13300476253737084	0.5630190878131377	0.7725396582703822
