baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000153936	3418.23461672369	-0.397566181513731	0.0610773640745143	-6.50922297544964	7.55405243180427e-11	8.12546717009185e-10
ENSG00000259388	8.08814824312204	-5.91901964867186	0.909784382708639	-6.5059587317267	7.71994191011398e-11	8.2999489797781e-10
ENSG00000067221	307.496540721915	0.598445317148352	0.0919908050969417	6.50549059243148	7.74402305032487e-11	8.32187467508007e-10
ENSG00000170855	2152.78081520808	-0.52641583729767	0.0809436749534351	-6.50348328761332	7.84811445088485e-11	8.42971912485094e-10
ENSG00000257043	8.41638047081831	-6.18727484639136	0.951544153881778	-6.5023518048539	7.90739062947829e-11	8.48531071495181e-10
ENSG00000260153	63.0106340738893	-1.71126500009574	0.26317501330413	-6.5023840166702	7.90569707676354e-11	8.48531071495181e-10
ENSG00000126214	771.449461620429	0.585555660116255	0.0900952911831622	6.49929260926445	8.0698565204248e-11	8.65553479545753e-10
ENSG00000213432	11.268316303336	-6.2606281076407	0.963409463802384	-6.49840835373493	8.11742203551101e-11	8.70241629811767e-10
ENSG00000136861	3085.62018102806	0.366932008844548	0.0564692255028921	6.49791112905835	8.14428884812546e-11	8.72707342999275e-10
ENSG00000132128	2432.71818715077	-0.8038965978488	0.123735433431251	-6.49689887169997	8.19925367150788e-11	8.78180149999613e-10
ENSG00000219529	32.5318456245836	2.51409137257524	0.386994539184786	6.49645180490464	8.2236443863969e-11	8.80374681536142e-10
ENSG00000237810	9.80253284758513	-6.58422609866625	1.01427512763369	-6.49155827573856	8.49530370404772e-11	9.09025693168539e-10
ENSG00000156273	2737.16479664082	-0.383101230882607	0.0590489816139134	-6.48785500463802	8.70670084257534e-11	9.31204350305202e-10
ENSG00000172469	2255.61278521279	-0.587826111753556	0.0906195978150007	-6.48674377206572	8.77113152352222e-11	9.37650995221819e-10
ENSG00000073050	1572.34501094513	0.936104591876178	0.144354095804526	6.4847802666007	8.88611956773521e-11	9.49493656652843e-10
ENSG00000147649	18822.5733925559	-0.525835570555022	0.0811168755036068	-6.48244360116708	9.02488251145288e-11	9.63864286019674e-10
ENSG00000186010	1555.30966743171	-0.762196559606331	0.11759467765376	-6.48155660454722	9.07810969531624e-11	9.69090357115429e-10
ENSG00000137817	1170.82270762207	1.03551355730579	0.15976551034334	6.48145870207182	9.08400343379141e-11	9.69261018867001e-10
ENSG00000218265	6.70625101253486	-6.34180517105734	0.978726878457426	-6.47964749987522	9.19371522512558e-11	9.8050364596129e-10
ENSG00000258315	109.498314126963	-1.24359542174518	0.191931084425787	-6.47938516820097	9.20971273668646e-11	9.81745806938136e-10
ENSG00000272373	46.2129840801027	1.66134269469229	0.256444927481789	6.47836052366554	9.27245878140541e-11	9.87967787157582e-10
ENSG00000092020	1480.31870907928	0.855666035196826	0.132106604441311	6.47708749169283	9.35099773388567e-11	9.9586581340537e-10
ENSG00000197183	264.902161573047	-1.07777463674108	0.166423358183503	-6.4761019637201	9.41224559482587e-11	1.00191578461526e-09
ENSG00000183155	899.933167490861	0.486726097047334	0.0751596632395989	6.47589512869047	9.42514953102174e-11	1.00281635769245e-09
ENSG00000140398	153.08069998328	-1.3833714485631	0.213693192336449	-6.47363368686568	9.56736864261259e-11	1.0174684644573e-09
ENSG00000161326	1779.0288237087	-0.524242593043089	0.0810165112454668	-6.47081175162825	9.74778146413904e-11	1.03616667122574e-09
ENSG00000124942	13363.0352598044	-0.997210902646015	0.154126544217475	-6.47007890632346	9.79517536581716e-11	1.04071432429565e-09
ENSG00000111679	4208.9300746185	-0.856939258049769	0.132564084219746	-6.46433959162916	1.01742157591397e-10	1.08047777428944e-09
ENSG00000258153	14.1900227123217	-5.49694294980626	0.850953544306852	-6.45974505492403	1.04879520988091e-10	1.11327194268027e-09
ENSG00000157216	961.396645965264	0.929857354488174	0.14403654346631	6.45570444909814	1.07716649132833e-10	1.14231279181421e-09
ENSG00000159147	1792.93312626679	-0.781766648973632	0.121096413167136	-6.45573744529203	1.07693179667463e-10	1.14231279181421e-09
ENSG00000269911	20.0253420628039	3.18309526862886	0.493079586767375	6.45554055380229	1.07833298360002e-10	1.14301270271966e-09
ENSG00000101040	1594.34076540097	-1.28160080315497	0.198596849101288	-6.45327863435201	1.09455842404071e-10	1.15966666456933e-09
ENSG00000141736	279.221157728116	1.17176159643277	0.181655624244118	6.45045591794118	1.11514166250641e-10	1.18091984503905e-09
ENSG00000269069	47.5686914588555	-1.63484947478161	0.253585035459157	-6.44694775392186	1.14125106594463e-10	1.20800247679045e-09
ENSG00000101452	930.439250888574	0.626956195409428	0.0972770454582611	6.44505795232481	1.15556253243949e-10	1.22257757475677e-09
ENSG00000224856	15.1521382078453	-5.77830766684009	0.896703703212768	-6.4439431287472	1.16408720176617e-10	1.23101948839068e-09
ENSG00000205940	14.8576223808581	-6.29649292538165	0.977186261438702	-6.44349309220883	1.16754586398542e-10	1.23409871253203e-09
ENSG00000117461	438.166709423468	-0.59671071584712	0.092610922384192	-6.44320022396164	1.16980203515676e-10	1.23590461270518e-09
ENSG00000240854	18.2116341638247	-6.02545513682965	0.93573377116288	-6.43928361091589	1.200387166847e-10	1.26762457623941e-09
ENSG00000152684	936.509000809542	-0.47747237965176	0.0741755181863253	-6.43706159830758	1.21808510281659e-10	1.28571218499822e-09
ENSG00000122884	2583.837560224	-0.776668800216268	0.120790716255583	-6.42987163494339	1.27711749400917e-10	1.34739179463791e-09
ENSG00000108384	1163.64996464505	0.624599523819585	0.0971622989757216	6.42841442003813	1.28941811965732e-10	1.35973358440686e-09
ENSG00000180776	457.25033400716	0.776180180905056	0.120775487018572	6.42663672956834	1.30458080368263e-10	1.37508056967333e-09
ENSG00000103742	65.3366568101606	-1.2561660967434	0.19549794514539	-6.42546956598034	1.3146306652211e-10	1.38502662101049e-09
ENSG00000127720	207.340401075339	0.712277862276645	0.110868997695328	6.42449987898337	1.32303766671859e-10	1.39271270087978e-09
ENSG00000260923	27.1280763891382	3.66149026278633	0.569927367601188	6.42448576947176	1.32316038050527e-10	1.39271270087978e-09
ENSG00000118965	993.405401493496	0.598757179988708	0.0932795430535616	6.4189549003783	1.37213047512007e-10	1.44358360988507e-09
ENSG00000217791	16.8518086328768	-6.36403261592113	0.991506933128067	-6.41854575423238	1.37582258882482e-10	1.4467934931039e-09
ENSG00000183055	9.30158654268118	-5.77340407944694	0.899765786434841	-6.41656325066883	1.39385054608691e-10	1.46506871325307e-09
ENSG00000234618	27.1382502492831	-1.69599699085648	0.264329236768461	-6.41622928886255	1.39691007383583e-10	1.46760100727436e-09
ENSG00000130592	9737.51787324676	-1.3051226087853	0.203657934220484	-6.40840541656652	1.4704945875099e-10	1.54419038419432e-09
ENSG00000134452	2208.76426853212	-0.453505734842088	0.0708084291098896	-6.40468572093697	1.50679435896846e-10	1.58157340924843e-09
ENSG00000101413	2479.14975704002	-0.523108386335197	0.0816906698007786	-6.4035267137718	1.51828275335237e-10	1.59289106903314e-09
ENSG00000188738	12.6863157246237	4.11614000368558	0.643170288166739	6.399767028135	1.55614207170627e-10	1.63185214368938e-09
ENSG00000172775	3265.63144797399	0.32397794434893	0.0506475519618053	6.39671478284381	1.58755467585767e-10	1.66401980353367e-09
ENSG00000167646	51.1591784249635	-1.41518654914605	0.221282060666329	-6.39539664844321	1.60131123187528e-10	1.67702129741849e-09
ENSG00000258011	9.79581265257342	-5.33424001109026	0.834076594220494	-6.39538388686653	1.60144498424108e-10	1.67702129741849e-09
ENSG00000197603	259.323746341341	0.829960438908123	0.12979217413585	6.39453375701547	1.61037970983093e-10	1.68559549683463e-09
ENSG00000230450	10.0882033000764	-5.86316598280144	0.916973037625838	-6.3940440364331	1.61554868497675e-10	1.69022193666529e-09
ENSG00000120088	9.82744276889593	-5.65123886447402	0.884209005287574	-6.3912930434768	1.64488800330752e-10	1.72011990596112e-09
ENSG00000161860	134.683795961585	1.56953986947331	0.245596339262864	6.39072990332083	1.65095776618904e-10	1.72566761971228e-09
ENSG00000163029	2257.58690998494	0.456056773245125	0.0713930156762459	6.38797463484746	1.68097212373885e-10	1.75622675538956e-09
ENSG00000212864	165.663018192977	-1.38048782248714	0.216129283271381	-6.38732429771554	1.68813393587507e-10	1.76289303706121e-09
ENSG00000089220	13968.7464167414	-0.378956781200073	0.0593382262329118	-6.38638539198338	1.6985262181088e-10	1.77292512322208e-09
ENSG00000214645	8.24210080495314	6.90546566585664	1.08149094675409	6.38513497184807	1.71246360900853e-10	1.78664661416993e-09
ENSG00000249244	5.75178963548096	-6.21352478282139	0.973152571945731	-6.38494411045742	1.71460078825148e-10	1.78804972220291e-09
ENSG00000177084	4540.77969980539	0.554679346714631	0.0869003773935901	6.38293369201806	1.73727143978709e-10	1.81085471508892e-09
ENSG00000246582	635.612256466173	-0.638165075550413	0.0999866389241995	-6.38250352663829	1.74216013734846e-10	1.81511208769819e-09
ENSG00000248854	12.0501722163532	-6.60121874744256	1.03469884922856	-6.37984545200203	1.77266784551437e-10	1.84604500552482e-09
ENSG00000054654	828.934326550152	0.991549124593328	0.155520869957526	6.37566601102557	1.82169537019001e-10	1.89622691047407e-09
ENSG00000102385	32.5221437806607	2.48319382389156	0.389989498881981	6.36733509750996	1.92340658179804e-10	2.00076218330825e-09
ENSG00000181741	16.185249029379	-5.31907927176527	0.835374883992133	-6.36729613697048	1.92389504044796e-10	2.00076218330825e-09
ENSG00000182512	2493.44030637736	-0.449160698704276	0.070571288341881	-6.36463793219032	1.95750942449223e-10	2.03478190614999e-09
ENSG00000140750	1024.4775003306	0.934193961354842	0.146808314384855	6.3633586780778	1.97389009873812e-10	2.05086454227547e-09
ENSG00000178028	1111.39643618478	0.56777079600061	0.0892348016981474	6.36266103802411	1.98287963406738e-10	2.05925654404044e-09
ENSG00000258981	13.2324636951651	-6.72327938306391	1.05689698185403	-6.36133842606852	2.00003225000757e-10	2.07611443357501e-09
ENSG00000165874	8.49996603407439	6.76406530184608	1.06399118972774	6.35725687124993	2.05388382552589e-10	2.13103431221346e-09
ENSG00000242110	57.2700039966599	1.44797867673988	0.227777601967371	6.35698446306105	2.0575279439148e-10	2.13383424220245e-09
ENSG00000243802	15.7741224705879	-2.65865613876127	0.418341485830099	-6.35522946878146	2.08115712299325e-10	2.15734831394528e-09
ENSG00000213121	8.49214183459357	6.96584327031949	1.09614428951504	6.35485979076837	2.08616814952796e-10	2.16154989120282e-09
ENSG00000219932	9.27347226953689	-5.13531836976675	0.808106592003082	-6.35475371762239	2.08760815769865e-10	2.16204925630039e-09
ENSG00000236876	13.6907490808604	-5.72129673605986	0.900450164657106	-6.35381830180301	2.10034911188672e-10	2.17424671596089e-09
ENSG00000161010	599.544588263009	0.626517460486144	0.0986614701499585	6.35017357367452	2.15072118592266e-10	2.22537024313235e-09
ENSG00000227627	30.5755532336672	1.59922324844866	0.251984582904859	6.34651227473099	2.20250981318716e-10	2.27791195940398e-09
ENSG00000043143	1908.09219127813	-0.965572269009379	0.152225859176068	-6.34302393979314	2.25298403973225e-10	2.32904676246623e-09
ENSG00000060339	6621.62972023451	0.460962778520448	0.0726909273428765	6.34140731684614	2.27675711581541e-10	2.35254477255524e-09
ENSG00000235695	5.90456533046892	-6.16807818385876	0.972793421615317	-6.34058377329146	2.28896167508998e-10	2.36407314058378e-09
ENSG00000272452	251.716403801546	1.23700868729066	0.195172619375844	6.33802370048925	2.32731035253016e-10	2.40258063703331e-09
ENSG00000178764	1812.06134170607	-0.674951754038268	0.106690507753878	-6.32625871080585	2.51176563539076e-10	2.59134543650662e-09
ENSG00000261740	51.7316164977488	4.36524920980372	0.690025300487704	6.32621616441948	2.51245793196991e-10	2.59134543650662e-09
ENSG00000182606	3255.68089499853	-0.398441906126321	0.0630296079213575	-6.32150380220451	2.59030003260306e-10	2.67041118482199e-09
ENSG00000169231	232.365484423764	1.1019227078887	0.174330429555882	6.32088563480235	2.60068451777656e-10	2.67989258048693e-09
ENSG00000228354	6.64318720912813	-5.92567612599393	0.937535875949066	-6.32047933098601	2.60753207676909e-10	2.68572233575756e-09
ENSG00000264570	11.9928885999153	-5.63096814139089	0.890995677772022	-6.31986022140018	2.61799998496056e-10	2.69527398086702e-09
ENSG00000244009	10.254329813831	-5.39615000091217	0.853857373222883	-6.31973227629857	2.62016839302959e-10	2.69627633951203e-09
ENSG00000159388	8065.24907915549	-0.860018890302075	0.136110270241508	-6.31854516765042	2.64037127796209e-10	2.71582764948817e-09
ENSG00000186197	6.5294181897889	-6.45625755780546	1.02285591352857	-6.31199123201349	2.75467837707506e-10	2.83211056653544e-09
ENSG00000128923	1148.47805547059	-0.542876608679461	0.0860282219885589	-6.31044785223691	2.78229152542275e-10	2.85919730665825e-09
ENSG00000100325	2616.45314651996	0.555295350449737	0.0880984635780514	6.30312184681597	2.91709380688475e-10	2.9963612171128e-09
ENSG00000165392	1647.62830321193	0.729000393998823	0.115705726512475	6.30046944063937	2.96745515492354e-10	3.04615488060852e-09
ENSG00000218857	10.1205665316021	-6.49838424361168	1.03141967238392	-6.30042689470133	2.96826985530117e-10	3.04615488060852e-09
ENSG00000117411	2091.23955721032	-0.684763232918123	0.10869869803225	-6.29964521483928	2.98327695512627e-10	3.06016413846975e-09
ENSG00000236008	11.2675556588603	6.63686653202234	1.05445875751253	6.29409778688616	3.0919287444933e-10	3.17017519204817e-09
ENSG00000136997	42665.6392398434	-0.766455204962488	0.121797579813168	-6.29286071314552	3.11667985131381e-10	3.19410146251583e-09
ENSG00000143156	375.447387968228	0.750840096170138	0.11934254969915	6.29147020960191	3.14473172794456e-10	3.2213872403325e-09
ENSG00000237094	14.8789682842018	4.48820833881667	0.713469040993706	6.29068408149228	3.16069992778535e-10	3.23627564747423e-09
ENSG00000113240	552.663355497834	1.32613601200165	0.210822086812014	6.29030872455093	3.16835225217429e-10	3.24263969500305e-09
ENSG00000170779	2508.43585581863	-0.56367572449416	0.0896844682891261	-6.28509858225366	3.27645711562773e-10	3.3517591898627e-09
ENSG00000120137	3172.8736246349	-0.560987791732906	0.0892672788995818	-6.2843608391376	3.29205268853349e-10	3.36618726878728e-09
ENSG00000186409	45.8373672528799	2.20179642127247	0.350392645841047	6.28379746951451	3.30401086580993e-10	3.37688465619261e-09
ENSG00000224113	696.129108975225	-0.575806793385956	0.0916393177067109	-6.28340332289258	3.31240229251905e-10	3.38392858919318e-09
ENSG00000105663	57.8009474172483	-1.63337593973277	0.259989345320517	-6.28247260563365	3.33230003914941e-10	3.40117661616846e-09
ENSG00000185127	1974.95894177625	-0.517151810323232	0.0823162824188893	-6.28249715762869	3.33177364800896e-10	3.40117661616846e-09
ENSG00000086062	8591.69526458553	-0.678265095515406	0.107983785075218	-6.28117541020581	3.36022749851611e-10	3.42813082997347e-09
ENSG00000239269	11.452983877974	-4.93296307279585	0.785519926614437	-6.27987006524041	3.3885610516195e-10	3.45547479674186e-09
ENSG00000113742	1164.05738753944	-0.759781911583765	0.120995202307869	-6.27943833384834	3.39798335690534e-10	3.46351808560447e-09
ENSG00000213169	6.26218149684394	-5.87298164837778	0.935364977399506	-6.27881285945279	3.4116793893752e-10	3.47590829706682e-09
ENSG00000167565	287.652546066011	-0.970466279459615	0.154611438605901	-6.27680777185767	3.4559491827871e-10	3.51942261768757e-09
ENSG00000213184	6.59427697801398	-6.22587519807939	0.991957501214196	-6.27635275751095	3.46607313041618e-10	3.52814038493919e-09
ENSG00000182545	8.38526537160112	6.92297137604173	1.10325687312261	6.27503126850893	3.49564035238686e-10	3.55663281480227e-09
ENSG00000268362	67.7969615094866	1.36291707310737	0.217291486151803	6.27229854811346	3.55756593705532e-10	3.61800768371012e-09
ENSG00000242670	12.459381799239	-5.87102939624204	0.936191070877059	-6.27118713142804	3.58305674516653e-10	3.64229016072851e-09
ENSG00000132297	7.52746217939414	6.7556769322112	1.07773747478009	6.26838825808637	3.64804263529805e-10	3.70668069116484e-09
ENSG00000188566	539.162563574966	1.05825312733451	0.168932934594606	6.26433874409412	3.7441078069278e-10	3.80257789734202e-09
ENSG00000237788	11.8464461496921	-3.7517042172073	0.599055135545223	-6.26270270397187	3.78361554974611e-10	3.84097400409898e-09
ENSG00000103494	323.525909276398	0.580181183701657	0.0926464567388015	6.26231379077307	3.79306688420725e-10	3.84883724711803e-09
ENSG00000270149	13.6800071797305	5.58067219574334	0.891294816225005	6.26130893409629	3.81759365819542e-10	3.87198364424701e-09
ENSG00000112599	50.5330022762942	2.39384947685368	0.382359183315187	6.26073488309649	3.83167464445437e-10	3.88451939359397e-09
ENSG00000249210	5.95861617967121	-6.19659248289495	0.989996904902606	-6.25920389468749	3.86947688889633e-10	3.9210814976077e-09
ENSG00000258769	4.61647790201076	-5.94735488586534	0.95021478487946	-6.25895848023433	3.87557027638752e-10	3.92549346621352e-09
ENSG00000247626	1701.59942412244	-0.884023159905166	0.141267887993788	-6.25777855434521	3.90499764577747e-10	3.95352543168507e-09
ENSG00000239791	68.6269717456171	1.68862386223719	0.269864524714368	6.25730211862592	3.9169416801736e-10	3.9638395917703e-09
ENSG00000128604	3814.55354114109	-0.559139078790283	0.0893625792675625	-6.25697113235902	3.9252603468121e-10	3.97047737545982e-09
ENSG00000237683	11.2330164748019	5.90711080660842	0.944146364435403	6.25656257241519	3.93555245582038e-10	3.97910449240585e-09
ENSG00000215448	4.54503620959707	-6.04176522534877	0.966684130317166	-6.24998904592184	4.1048147338649e-10	4.14838128522747e-09
ENSG00000263232	11.2012223604492	-5.44842193838329	0.872110712277004	-6.24739710415658	4.17349040230999e-10	4.21589784731108e-09
ENSG00000233839	6.91722789146079	-6.33656225552321	1.01482813545459	-6.24397573751224	4.26586192698877e-10	4.30727991527318e-09
ENSG00000183305	22.1631245598967	2.9407281516979	0.471067185181302	6.24269370528555	4.3009862710314e-10	4.34080309384462e-09
ENSG00000115289	384.746353870131	0.953708641375128	0.152825879477863	6.24049175855239	4.36197378644169e-10	4.40038723462806e-09
ENSG00000100982	2122.08636747557	0.708016646829344	0.11352346500834	6.23674274545206	4.46775805394832e-10	4.50508918692814e-09
ENSG00000121060	5295.65481832364	-0.600499981618371	0.0963049350168793	-6.23540197096984	4.50619467220574e-10	4.54181755996726e-09
ENSG00000213676	6876.07883965854	0.74179906598332	0.119010326288826	6.23306471896437	4.57397089105186e-10	4.60807147760568e-09
ENSG00000136231	2175.89823970475	-0.716503934928353	0.11496535057643	-6.23234680132614	4.59498826480543e-10	4.62717983810192e-09
ENSG00000220105	5.30869593696247	-5.68396571967025	0.912051805524021	-6.23206454418948	4.60327726317383e-10	4.63345932194664e-09
ENSG00000233597	12.3269658608856	-5.66173529772481	0.908732123723576	-6.23036772874889	4.6534158079817e-10	4.68183836552487e-09
ENSG00000188343	219.111507008627	0.962689125454859	0.154564945069745	6.22837943636223	4.71284552348435e-10	4.73951804494079e-09
ENSG00000137055	1957.89417620562	-0.450556273057807	0.0723738146576113	-6.22540452219239	4.80315088507524e-10	4.82603321564973e-09
ENSG00000171421	2188.06088850623	-0.721188446610473	0.115844942888389	-6.22546335324539	4.80134877133686e-10	4.82603321564973e-09
ENSG00000135549	13.4425565695287	3.44637045534584	0.554183531711878	6.21882509698542	5.00891257156513e-10	5.03053538061906e-09
ENSG00000269293	143.155569240637	0.986696817568415	0.158688665512309	6.21781533282777	5.04124351673311e-10	5.06075366735392e-09
ENSG00000088035	904.208350615428	0.675764647749562	0.108766471373461	6.21298677079679	5.19868277528732e-10	5.21648173365536e-09
ENSG00000162869	849.807724301357	0.702827233820317	0.113127027796987	6.21272606119891	5.20731859916073e-10	5.22282483676712e-09
ENSG00000143674	1600.42594143857	-0.915321093371552	0.147336009644852	-6.21247375694441	5.21568933087126e-10	5.22889654063846e-09
ENSG00000164815	2014.67101775608	0.869328601019505	0.139977195159525	6.21050164656304	5.28157231244915e-10	5.29124752915595e-09
ENSG00000173542	1521.39349031893	-0.579688412829831	0.0933404775037908	-6.21047190171368	5.28257219975555e-10	5.29124752915595e-09
ENSG00000173621	400.24363828869	-1.54393800773507	0.24865699445816	-6.20910749403774	5.32863652720039e-10	5.33501954344859e-09
ENSG00000121454	167.901156827996	-1.18824377753576	0.191429005657205	-6.20722953377068	5.39268070791666e-10	5.39674614348361e-09
ENSG00000162980	3277.24562542107	-0.392276404198939	0.0631991412460522	-6.20698946955143	5.40092158411794e-10	5.40259740198535e-09
ENSG00000214009	54.4143747869575	-8.60245592840841	1.38598531473637	-6.20674392213508	5.4093633994579e-10	5.4086443879294e-09
ENSG00000107862	2731.45880746261	0.450738710458837	0.0726744214280599	6.20216441495886	5.56918496308246e-10	5.5659786121294e-09
ENSG00000241860	9.66760370030398	6.98494377762636	1.12647232202125	6.20072383588899	5.62040615548384e-10	5.61468374107144e-09
ENSG00000127184	5083.25233166836	0.656701373470291	0.105927300557265	6.19954789761939	5.66255830617134e-10	5.65428996882162e-09
ENSG00000146281	8043.55911698008	-0.497731337620749	0.0803096758270148	-6.19765093676696	5.7312069155304e-10	5.72030722966717e-09
ENSG00000138604	481.480850923162	-0.513195791057673	0.0828107077034572	-6.1972153757629	5.74708358329858e-10	5.73361782600791e-09
ENSG00000149485	8412.57447353419	-1.22775586583728	0.198218452215163	-6.19395344942241	5.86735619948497e-10	5.85102197763046e-09
ENSG00000164038	2574.61039309582	0.354044988758434	0.057165739706639	6.19330722518958	5.89147334751551e-10	5.872476989107e-09
ENSG00000198301	2496.91283621244	0.619916438278447	0.100147888750009	6.19001005428973	6.0160377575578e-10	5.99399223288331e-09
ENSG00000197223	792.297453395437	0.705455827431969	0.114031287675556	6.18651110420802	6.1510353642479e-10	6.12579060304423e-09
ENSG00000147119	199.03489475914	-0.616206466848873	0.099628140188743	-6.18506443743188	6.20771073788963e-10	6.17950631768661e-09
ENSG00000103472	23.6219160562248	2.07458530059474	0.335752682859669	6.17890907951979	6.45460523226793e-10	6.42229674293392e-09
ENSG00000150401	844.434333517538	0.681479024942872	0.11029233287122	6.17884314532168	6.45730106337442e-10	6.42229674293392e-09
ENSG00000171530	1968.23836604933	1.02606178293513	0.166138468470181	6.17594343070094	6.57695347913396e-10	6.53841890588617e-09
ENSG00000214655	1229.48257056381	0.652230323950074	0.105645149787061	6.173783891307	6.66746626594778e-10	6.62548266066242e-09
ENSG00000173674	5059.12109957877	0.733151342028206	0.118756258272752	6.17358068274896	6.67604563782248e-10	6.63108811218045e-09
ENSG00000198106	17.8634111604142	3.97328702861641	0.643642949680035	6.17312289459799	6.69541272317117e-10	6.64739898476919e-09
ENSG00000106133	423.685457595015	0.842321008769365	0.136489381104194	6.17132997420767	6.77179271391279e-10	6.72027467787467e-09
ENSG00000270933	73.3089800009137	-1.63380969934164	0.264772493179559	-6.17061719562254	6.80239327738217e-10	6.74767512486521e-09
ENSG00000198034	54983.307576385	0.450706039333986	0.0730527760650232	6.1695949642327	6.84651466070514e-10	6.78845766028704e-09
ENSG00000129993	62.2516011636923	-2.1411675973706	0.34713301968749	-6.1681472978232	6.9094765860854e-10	6.84487085681252e-09
ENSG00000230097	5.54168479679571	-5.96483800203892	0.967028564218099	-6.16821283543145	6.90661405626249e-10	6.84487085681252e-09
ENSG00000151883	765.880786740195	0.847919464316407	0.137497868379886	6.16678261494015	6.96934640610788e-10	6.90115139739519e-09
ENSG00000257433	36.3948432106479	2.11476218115156	0.342962071998023	6.16616924673742	6.99641996563736e-10	6.92492146335694e-09
ENSG00000101266	7103.49703625784	0.369111951818572	0.059896864753976	6.1624586417784	7.16240415291047e-10	7.08610146947526e-09
ENSG00000261925	157.791896127501	-1.5127357233515	0.245564291469066	-6.16024306425702	7.26333726811678e-10	7.18281034748429e-09
ENSG00000104490	481.822430669247	-0.725664631296899	0.117810540843929	-6.15959001714651	7.29335139995432e-10	7.20933250296843e-09
ENSG00000075618	200.980490167649	-0.911877498361297	0.148060268866474	-6.1588264383314	7.32859903892043e-10	7.24100238666013e-09
ENSG00000259328	16.8142214631052	5.91084579289866	0.959850311696057	6.15809123659519	7.36269375559927e-10	7.27150590733518e-09
ENSG00000121774	9585.46288117046	-0.368492829798702	0.0598440841410592	-6.15754815346699	7.38797835402766e-10	7.29328554310333e-09
ENSG00000125726	3203.80706165099	-0.562895831203232	0.0914195999083334	-6.15727734279792	7.40061825398928e-10	7.30256896098715e-09
ENSG00000162994	70.2834305632283	1.54326151620947	0.250644667294353	6.15716876352724	7.40569203836748e-10	7.30438165340205e-09
ENSG00000152705	13.2114916608333	2.81500771542436	0.457537948572294	6.15251199208359	7.62652028812386e-10	7.51890272355138e-09
ENSG00000203836	11.9510715222479	5.3919055804681	0.876953779221778	6.14844899266293	7.82442808299918e-10	7.71064928161758e-09
ENSG00000237991	12.4222911341525	-5.0922700867728	0.828499801953724	-6.14637453716281	7.92739720738846e-10	7.80871116451923e-09
ENSG00000143248	132.058253955667	1.94672114838632	0.316790464072446	6.14513809336487	7.98939761321822e-10	7.86634973549282e-09
ENSG00000151690	939.508762049818	-0.437458546824327	0.0711953478728373	-6.14448218731476	8.02247919511004e-10	7.89547701683595e-09
ENSG00000115539	420.003381499382	1.09434607391294	0.178236265544155	6.13986200042907	8.25932004179016e-10	8.12502508208712e-09
ENSG00000115419	5548.51685103303	-0.530964326392767	0.0865006436348756	-6.13827023801117	8.34248606451597e-10	8.20326287659834e-09
ENSG00000179981	3748.4663692419	-0.535225335261967	0.0873185091664361	-6.12957482178016	8.8114229439955e-10	8.66060024290708e-09
ENSG00000141576	757.92474574864	-0.767050792934919	0.125148013697951	-6.12914875969362	8.83504903548082e-10	8.68004142723969e-09
ENSG00000159588	26.275974122952	1.68806697261245	0.275485955760219	6.12759720528815	8.92160946771397e-10	8.76126896683643e-09
ENSG00000183508	9175.49886010082	-1.06561996487751	0.173961449245648	-6.12560983768743	9.03369263764743e-10	8.86747898015613e-09
ENSG00000261557	8.46458892022258	-5.80554016354711	0.948064407239091	-6.12357147807471	9.1500778991304e-10	8.97781773694242e-09
ENSG00000170608	143.97236550946	-1.0136938801553	0.165546291402538	-6.1233258176133	9.16420285373285e-10	8.98776904824812e-09
ENSG00000249004	8.56488877066129	-5.93246921767742	0.968918310654023	-6.12277542125609	9.19592671068282e-10	9.0149642953944e-09
ENSG00000076928	3340.8914375118	0.711200015753748	0.116185113806895	6.12126624875365	9.28346313424539e-10	9.09682642425166e-09
ENSG00000228696	103.214172364273	3.09888614369703	0.506390284163687	6.11956082217275	9.38336100250325e-10	9.1907251624779e-09
ENSG00000254258	10.9441588977994	5.92901250438317	0.969012825383366	6.11861097095129	9.43945366029968e-10	9.24165513023787e-09
ENSG00000249347	7.00638902308454	-5.89995096492498	0.964414117463565	-6.11765304767833	9.49635413782435e-10	9.29333147564103e-09
ENSG00000186648	66.0392049880404	1.38861392802701	0.226990487551308	6.11749832782368	9.50557579058057e-10	9.29832374798577e-09
ENSG00000231305	53.2117981800557	1.72149314240654	0.281421504781326	6.11713430977564	9.52730654423187e-10	9.3155427549255e-09
ENSG00000112308	7841.13689113711	-0.389911686102561	0.0637545599338477	-6.11582428781778	9.60591242954863e-10	9.38833372878406e-09
ENSG00000157796	457.329773683902	0.65707065112923	0.10745791746688	6.11467881211961	9.67516296069913e-10	9.45192218762326e-09
ENSG00000185340	64.5255032135435	-2.0790039801627	0.340283636024731	-6.10962079884324	9.98681412057066e-10	9.75216072085323e-09
ENSG00000224728	34.8957953488963	-1.43046665406309	0.234244678595287	-6.10671995898168	1.01699447869097e-09	9.92669307985256e-09
ENSG00000248124	109.008587056181	0.997367348135204	0.163419734473069	6.10310224374749	1.04029247033287e-09	1.01497104098582e-08
ENSG00000120802	20423.6918328096	-0.48831187105452	0.0800188506133737	-6.10246044914956	1.04447961089543e-09	1.01817586950658e-08
ENSG00000160161	28.1327316791795	2.60986861302451	0.42767333134905	6.10248154775504	1.04434170034507e-09	1.01817586950658e-08
