baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_symbol
ENSG00000102030	2492.42048273485	-0.805685527984245	0.178089267054631	82.703968827482	4.6551654132263e-17	1.42139126738789e-16	NAA10
ENSG00000245910	3968.94424008501	0.185580421320047	0.197395831975424	82.6825770347307	4.70403551912697e-17	1.43610926860363e-16	SNHG6
ENSG00000196547	2342.38264754268	-0.436755444309928	0.104534068481074	82.6731166969502	4.72581110559217e-17	1.44255249894594e-16	MAN2A2
ENSG00000259381	14.3956939785653	-0.460383630254491	1.86669317992836	82.6546302389776	4.7686540084703e-17	1.45542378122046e-16	RP11-192M23.1
ENSG00000120725	587.744262567868	-0.912842036125888	0.238618690589991	82.6397901374042	4.80332708385168e-17	1.4655903968513e-16	SIL1
ENSG00000124783	10247.940969511	-0.00891052899655524	0.108111780136774	82.6398945498077	4.80308225205234e-17	1.4655903968513e-16	SSR1
ENSG00000111816	308.684783990986	0.325940730234924	0.245397724259076	82.6372032450498	4.8093969518981e-17	1.46723434519478e-16	FRK
ENSG00000099251	97.3646585510421	0.154591843386326	0.273046382780285	82.6287895929011	4.82919175487794e-17	1.47306438982623e-16	HSD17B7P2
ENSG00000173611	561.344311272595	0.840760941895599	0.174164110715763	82.6043894641869	4.88705962246275e-17	1.49050468837062e-16	SCAI
ENSG00000006625	3631.1182548811	-0.121620641474692	0.11238758031561	82.6009355028522	4.89530691356379e-17	1.49280840451327e-16	GGCT
ENSG00000225135	40.5636954396714	1.95178217851472	0.509965071077798	82.5826422639464	4.93921958384788e-17	1.50598597118627e-16	RP11-361F15.2
ENSG00000143401	14852.7500759204	-0.212200180603289	0.14212081572144	82.5666926088534	4.97782764804649e-17	1.51754263879938e-16	ANP32E
ENSG00000174871	56.4403594111936	-1.05357804430147	0.511096167970802	82.4935010326493	5.15890065048635e-17	1.57252179929957e-16	CNIH2
ENSG00000185585	1005.78092031624	0.590694116988081	0.552363328791417	82.4668597800418	5.22643173091455e-17	1.5928807516489e-16	OLFML2A
ENSG00000111328	988.995440276791	-0.0117171681357128	0.156249082839536	82.4445585262599	5.28364047545503e-17	1.61008840210963e-16	CDK2AP1
ENSG00000136935	475.307274185373	0.353750617655363	0.16173366398273	82.4404712043527	5.294193222177e-17	1.61307566891256e-16	GOLGA1
ENSG00000073670	88.9734787789441	-2.32053974774752	0.45286029168618	82.4171822152975	5.35472449459976e-17	1.63128777650551e-16	ADAM11
ENSG00000160325	207.654709909091	-2.38574965416907	0.364965361226177	82.3910238324409	5.42353885338884e-17	1.65201776712173e-16	CACFD1
ENSG00000168438	2187.91978624553	0.746076373865795	0.144032725916365	82.3807637289745	5.45077060216831e-17	1.66007755853693e-16	CDC40
ENSG00000153107	2558.58400029475	-0.0243266000835203	0.101905076094452	82.3703882595245	5.478447514837e-17	1.6682706275188e-16	ANAPC1
ENSG00000089775	651.188253913006	0.590218257076507	0.139275944611697	82.3563149382163	5.51621316102465e-17	1.67953311557153e-16	ZBTB25
ENSG00000164403	126.340809170582	-1.65735655683655	0.259505243330558	82.3364050253986	5.57008609238159e-17	1.69569594158055e-16	SHROOM1
ENSG00000160584	2154.32063558377	0.808864608192001	0.116957909966944	82.3061559191385	5.65294318407373e-17	1.72067656567858e-16	SIK3
ENSG00000108474	487.4392213035	0.333689394955766	0.148925749025294	82.2947623702483	5.68447029780321e-17	1.73002820748251e-16	PIGL
ENSG00000138834	1259.32040810103	-0.551418174857014	0.259700373979011	82.2908021449412	5.69546975107762e-17	1.73313063967021e-16	MAPK8IP3
ENSG00000175550	2211.90833577813	-0.664141453357115	0.181952522230353	82.2891167212935	5.7001574348121e-17	1.73431179539736e-16	DRAP1
ENSG00000179604	144.511918300571	-2.9928955325447	1.46454399233521	82.2193199131698	5.89770794381165e-17	1.79416415021442e-16	CDC42EP4
ENSG00000214967	6.63477001875823	-0.235791371670589	1.92735173648565	82.1927681835276	5.97464294323765e-17	1.8173118659807e-16	NPIPA7
ENSG00000167333	317.993351473642	-0.936938326637114	0.181396732405287	82.180753149459	6.00978597122997e-17	1.82774293730622e-16	TRIM68
ENSG00000091542	3561.94124042225	0.122592146995665	0.117111312750242	82.179993734263	6.01201412957782e-17	1.82816214818003e-16	ALKBH5
ENSG00000164896	2236.0282550049	-0.914086769888564	0.186390306567497	82.1755885389234	6.02495546560891e-17	1.83183849473022e-16	FASTK
ENSG00000233503	69.143476454255	-0.26532972368522	1.45746794368107	82.1749240331682	6.02691002849266e-17	1.8321738357071e-16	HNRNPLP1
ENSG00000183576	3415.04402063362	0.663415948770711	0.126068357602143	82.1685611640885	6.04565774932493e-17	1.83761346169789e-16	SETD3
ENSG00000230069	39.2740008938845	1.47720768945779	0.484351335679745	82.1591795891182	6.07340623399351e-17	1.84578699983241e-16	LRRC37A15P
ENSG00000134717	2263.91500338758	0.539089606418904	0.0947827795572553	82.1415096898529	6.12601572912027e-17	1.86151274571036e-16	BTF3L4
ENSG00000154188	1092.42824633558	0.613290807888794	0.237900645760655	82.1329679340845	6.15161059063589e-17	1.86902627096371e-16	ANGPT1
ENSG00000143870	20745.9004369664	-0.153372534802211	0.143061773842396	82.1010095461626	6.24832356570083e-17	1.89814223655024e-16	PDIA6
ENSG00000158792	222.974936197796	-2.21315664044032	0.368604520144886	82.0402677022466	6.43635000866909e-17	1.9549856570169e-16	SPATA2L
ENSG00000139278	221.880603396447	-2.88957518805338	0.346702668247547	82.0188026986445	6.50413849905624e-17	1.97529694619842e-16	GLIPR1
ENSG00000128309	1325.68809439644	0.0225630627614866	0.123354798227516	81.9569814794946	6.70338889007528e-17	2.03552164546337e-16	MPST
ENSG00000010270	1329.18624204599	-0.617938241882868	0.161248685067746	81.9456903740998	6.740433631467e-17	2.04648164193312e-16	STARD3NL
ENSG00000177981	1941.31296826405	0.657299883079506	0.147712141925261	81.9449267050313	6.74294651087822e-17	2.04695571095011e-16	ASB8
ENSG00000110435	1709.31434242609	0.716680905426743	0.142205399089119	81.9143044873626	6.84448521610542e-17	2.07748666675073e-16	PDHX
ENSG00000147130	3202.35041172929	-0.524320067903459	0.135604990135839	81.9100132972422	6.85883571213239e-17	2.08154875879272e-16	ZMYM3
ENSG00000140043	339.122360314636	-0.435069010694272	0.231360838473417	81.8957454146536	6.90676658117284e-17	2.09579938261428e-16	PTGR2
ENSG00000198106	17.8634111604142	-1.73658588102885	1.59100209847427	81.8883335471644	6.93179763587564e-17	2.10309821376715e-16	SNX29P2
ENSG00000204001	140.686155954247	-0.715024625718794	1.70659058505638	81.8683440782687	6.9997581474622e-17	2.1234178903624e-16	LCN8
ENSG00000109572	3275.03628375453	-0.00819934468410975	0.104442328481456	81.8419574536927	7.09048852307753e-17	2.15063823608473e-16	CLCN3
ENSG00000150768	6635.09530917676	-0.314823549201888	0.135455951054292	81.8126050591027	7.19279827115148e-17	2.1813625881809e-16	DLAT
ENSG00000173276	1614.66933928961	0.43848429820074	0.11562862044407	81.8058073146396	7.21670189868497e-17	2.18830337770696e-16	ZBTB21
ENSG00000178966	1722.57811753072	-0.579963968978136	0.119064244314123	81.7668763098567	7.35513643607118e-17	2.22996625261605e-16	RMI1
ENSG00000176401	168.067089434365	-1.19871848972226	0.278706409453211	81.763003087476	7.36905353019791e-17	2.23387089824824e-16	EID2B
ENSG00000144021	4138.82199207964	0.273522939728941	0.0830944447084163	81.6950673319728	7.61748130303031e-17	2.3088545048379e-16	CIAO1
ENSG00000231607	253.599054454435	-0.517967918639048	0.257156020028579	81.6890042739237	7.64005545424126e-17	2.31537051757355e-16	DLEU2
ENSG00000167065	113.193105612452	-0.539840248997521	0.282237496442086	81.6439329326686	7.80997552161122e-17	2.36653258270343e-16	DUSP18
ENSG00000125898	507.16509145643	0.507116338806248	0.13826715585961	81.6358995170068	7.84065588615598e-17	2.37549458857569e-16	FAM110A
ENSG00000158796	3078.10093716284	0.425143917348082	0.142111313493756	81.6315551862196	7.85729744248971e-17	2.38020131199273e-16	DEDD
ENSG00000100916	290.771024402954	-1.18587945801074	0.21681370164591	81.5452151113941	8.19545578649521e-17	2.48228967746949e-16	BRMS1L
ENSG00000126860	1865.10768755234	0.704412849423849	1.18858110578962	81.5153933272388	8.31560360913119e-17	2.5183262393982e-16	EVI2A
ENSG00000140829	4024.76305975514	-0.725390650729153	0.11033631795115	81.5148873296937	8.31765731801595e-17	2.51859365995489e-16	DHX38
ENSG00000122218	9786.6829353822	0.588903793932634	0.120904286003259	81.5114216002178	8.33173742086668e-17	2.52250209502569e-16	COPA
ENSG00000182347	9.03157404239398	-2.23668724437754	1.86063959310691	81.4881031902433	8.42709365288458e-17	2.55101298505922e-16	RP11-39K24.9
ENSG00000240445	127.817176466496	0.000594476818775308	0.240075465555393	81.4868596403496	8.43220943882039e-17	2.5522025023464e-16	FOXO3B
ENSG00000179912	1023.16852731988	-0.0906296104092367	0.131451315259065	81.428093123422	8.67753879303129e-17	2.62608762967049e-16	R3HDM2
ENSG00000160703	954.464752555863	-0.966203559425254	0.149614849720898	81.4219218495389	8.70371200850055e-17	2.63363797680564e-16	NLRX1
ENSG00000145241	841.964274044981	0.197316214665454	0.130576814974046	81.421072286419	8.70732129455745e-17	2.63435958839979e-16	CENPC
ENSG00000196584	1691.36140554895	-0.56558477573932	0.206160541803354	81.4166554827127	8.72610977145703e-17	2.63967274498209e-16	XRCC2
ENSG00000177971	2550.19433345915	-0.249701308782281	0.0976299911363678	81.3866039936417	8.85502483980722e-17	2.67829332776062e-16	IMP3
ENSG00000257894	14.464501651985	3.84706708894337	1.15720383792318	81.3697788493957	8.92803079969728e-17	2.69999514513195e-16	RP1-78O14.1
ENSG00000173065	1045.39499198915	0.0987764912836229	0.118152088149657	81.3470555259912	9.02758526625741e-17	2.72971847390389e-16	FAM222B
ENSG00000130159	1537.72381418701	-0.704965687951775	0.134452504880788	81.3426827500595	9.04686999705661e-17	2.73516527707527e-16	ECSIT
ENSG00000160111	25.1716464341804	-5.2504503323918	1.2793723530852	81.3359124302649	9.07680958051848e-17	2.74383140811121e-16	CPAMD8
ENSG00000186174	886.96484941986	-0.0297201601807158	0.235156764501847	81.3314020500874	9.09681023839396e-17	2.74949108554099e-16	BCL9L
ENSG00000088899	68.0465512602245	-1.61698582724004	0.40404972418991	81.3289439964604	9.10772867373005e-17	2.75201790290208e-16	LZTS3
ENSG00000188002	216.2398723897	-1.00176006369738	0.210832487189011	81.3291745009838	9.10670423878432e-17	2.75201790290208e-16	RP11-43F13.1
ENSG00000105810	9133.84072649759	-0.326458755949382	0.151974684663592	81.3135463375245	9.17642218645758e-17	2.77238515544795e-16	CDK6
ENSG00000186625	1203.96790000959	1.06582416343083	0.164496527618388	81.2941317612553	9.26377487389943e-17	2.79838321590947e-16	KATNA1
ENSG00000247400	131.101071519089	-0.667629579606431	0.249528353720266	81.2724172128696	9.36246080400674e-17	2.82779702003932e-16	DNAJC3-AS1
ENSG00000160791	45.4574329750461	-1.17610142374845	0.547195572087074	81.2232557707414	9.58978376057499e-17	2.89605008176601e-16	CCR5
ENSG00000181381	144.310416878583	1.91760260960285	1.68306906037836	81.2125792098306	9.63987675941919e-17	2.91076924353887e-16	DDX60L
ENSG00000270236	9.42207140911793	0.693820247631168	1.80604918514291	81.2104633765555	9.64983497065716e-17	2.91336724050966e-16	RP11-265B8.5
ENSG00000113583	1846.58010953472	-0.0353024049161606	0.0877234228984762	81.1991965448786	9.70303592760145e-17	2.92901802927484e-16	C5orf15
ENSG00000103415	1932.96384200563	-0.549229732951506	0.139554989197252	81.1985975421464	9.70587255623408e-17	2.92946327405752e-16	HMOX2
ENSG00000172273	2751.60684276201	0.344502039851647	0.145692468236452	81.1358431662128	1.00076895430601e-16	3.02013512174771e-16	HINFP
ENSG00000250571	794.743141595334	-1.54417889930761	0.25237267084049	81.1003253178945	1.01826506764652e-16	3.07250416063775e-16	GLI4
ENSG00000104497	595.228199417178	0.436790514545182	0.148267213963069	81.0959399351665	1.02044640432125e-16	3.07865431812752e-16	SNX16
ENSG00000241472	49.7739547775337	3.02280499993336	1.69540282181004	81.0781972260726	1.02931959216853e-16	3.10498902214158e-16	PTPRG-AS1
ENSG00000170854	3401.16231340911	0.298680350723793	0.128505066414624	81.0694707149591	1.03371199672565e-16	3.11780175207564e-16	MINA
ENSG00000186871	1862.18612844276	0.0761425237617678	0.114178401926042	81.0514096373829	1.04286246021944e-16	3.14495976579212e-16	ERCC6L
ENSG00000132744	735.624911590703	-1.4928945193824	0.428026143448361	80.9762791426253	1.08180344993544e-16	3.26193684960212e-16	ACY3
ENSG00000230450	10.0882033000764	2.20412086237844	1.80840810729334	80.9686295731871	1.08584892471522e-16	3.27367625649149e-16	NEK2P4
ENSG00000103852	223.205753499276	0.759474255415207	0.208058382958401	80.9484910565047	1.09657162098986e-16	3.30554040268682e-16	TTC23
ENSG00000132437	18.9194978560397	-5.23956286907256	1.8663972055994	80.9447847737996	1.09855651964929e-16	3.31105981559748e-16	DDC
ENSG00000185187	454.758001341666	-1.99019183839539	0.267304595668584	80.908480410316	1.11819016698732e-16	3.36976372777213e-16	SIGIRR
ENSG00000179818	252.250310829614	1.22270034705768	0.252003152519669	80.8320103347982	1.16070052635547e-16	3.49738251036578e-16	PCBP1-AS1
ENSG00000099954	1027.68718108118	1.08856700712679	0.21280742531571	80.8196922346206	1.16769772295207e-16	3.51797350673446e-16	CECR2
ENSG00000005194	2931.24579819158	-0.724617915819104	0.13187235385203	80.7956511130639	1.18147574451565e-16	3.55898476162277e-16	CIAPIN1
ENSG00000183055	9.30158654268118	1.22436144779132	1.81175983419665	80.7882761033034	1.18573485608692e-16	3.57131453084893e-16	FAM133CP
ENSG00000164898	474.348357780344	-1.09023758198936	0.173799755949753	80.7816105767525	1.18959743646906e-16	3.58244670327481e-16	C7orf55
ENSG00000124172	5392.1814057896	0.497773729805112	0.228397544914702	80.7708505416487	1.19585927950618e-16	3.6008000754788e-16	ATP5E
ENSG00000236216	26.5601749204445	0.785369853547505	1.97164443903302	80.7667851888044	1.19823369160881e-16	3.60744467412146e-16	PPP1R11P1
ENSG00000232093	86.586849936575	-0.839271082652652	0.290371221448805	80.7405361147439	1.21367857275983e-16	3.65343232326222e-16	RP11-307C12.11
ENSG00000180329	1919.25854669881	-0.380267863677402	0.109469944559281	80.734933269344	1.21700095054053e-16	3.66292087995649e-16	CCDC43
ENSG00000168268	3834.10003678477	-1.23813817421197	0.213860790723554	80.7322004186823	1.21862477391521e-16	3.66729520016951e-16	NT5DC2
ENSG00000064545	1174.76274649176	-0.818639583717905	0.199605354580388	80.7279318890707	1.22116541061231e-16	3.67442694320464e-16	TMEM161A
ENSG00000107362	1141.71162026314	0.668619016758238	0.12551188301669	80.726704397272	1.22189699551565e-16	3.67611410453416e-16	ABHD17B
ENSG00000143442	5184.13023237196	0.487476634602154	0.134596038878265	80.6968571365187	1.23982140027487e-16	3.7295186808604e-16	POGZ
ENSG00000065243	1374.81799730434	0.306872444087793	0.114306181507636	80.6933982048076	1.24191553698079e-16	3.73529580072764e-16	PKN2
ENSG00000237399	22.8431742709195	1.41892832798559	0.723308515371914	80.6878060928547	1.24530864221775e-16	3.74497765287569e-16	PITRM1-AS1
ENSG00000148384	734.488964640574	0.665080173735511	0.192035828257966	80.674930375351	1.25315645994169e-16	3.76805144363181e-16	INPP5E
ENSG00000136144	1194.10225750827	0.574274952110226	0.151440570903015	80.6720540721119	1.25491632479313e-16	3.7728157925656e-16	RCBTB1
ENSG00000237810	9.80253284758513	1.42180939907237	1.85688602682885	80.6643417809703	1.2596472863963e-16	3.78650995103114e-16	CTD-2571E19.3
ENSG00000198663	5388.12988072353	-0.484193151246369	0.0917411537683977	80.6545665377907	1.26566935004045e-16	3.80408080424282e-16	C6orf89
ENSG00000174799	719.509915411561	0.233228222064172	0.141145042785725	80.6303548022839	1.28070923045371e-16	3.84874680597586e-16	CEP135
ENSG00000141564	1406.17051233595	-0.611313509380599	0.120788008887318	80.6297099438265	1.28111223707079e-16	3.84942020507556e-16	RPTOR
ENSG00000160172	385.36979007244	-0.91048418166415	0.247805319144138	80.6266690013904	1.2830143936705e-16	3.85459735587588e-16	FAM86C2P
ENSG00000235703	17.5315978670769	-0.271950606358535	0.872657811842978	80.6194592954711	1.28753546277762e-16	3.86764003716806e-16	LINC00894
ENSG00000137413	1517.57469072493	0.332890407188936	0.133975128543422	80.6174129497097	1.28882158558056e-16	3.87096294739358e-16	TAF8
ENSG00000197329	1581.57915861059	0.77227752243196	0.137738164340027	80.5481481713969	1.33311986575317e-16	4.00345348852789e-16	PELI1
ENSG00000129282	520.290496072864	-1.01492713465213	0.177005674578314	80.5364091049891	1.34077696870743e-16	4.02588635097999e-16	MRM1
ENSG00000076604	4500.52343498214	0.527872092422006	0.113675889951653	80.5005824769659	1.36441862547249e-16	4.09630230371409e-16	TRAF4
ENSG00000164845	22.8780580406632	-1.05876499578544	0.833290108506226	80.5001211909261	1.364725724756e-16	4.09665260812062e-16	FAM86FP
ENSG00000136425	105.564420313094	-1.07909972677473	0.53336530581317	80.4922359357022	1.36998599688428e-16	4.11186924343868e-16	CIB2
ENSG00000137409	4300.72309679252	0.102359770266752	0.141567909286499	80.4750838027647	1.3814983059978e-16	4.14584384924489e-16	MTCH1
ENSG00000198496	160.515943949226	-0.336269253930878	0.211400623456089	80.4241555012486	1.41625363495611e-16	4.24955100452521e-16	NBR2
ENSG00000178952	17726.7637838703	0.0523955745793337	0.0834627219822191	80.3999391134632	1.43308497908717e-16	4.29945478177122e-16	TUFM
ENSG00000167548	2741.1892473084	0.257409812070363	0.140392305509649	80.3886005033989	1.44103432872897e-16	4.32270113612313e-16	KMT2D
ENSG00000134899	925.780217156674	0.677820752253443	0.132973651514798	80.3633196526778	1.4589174220994e-16	4.37573531563455e-16	ERCC5
ENSG00000101152	3907.47072270014	-0.965090859129033	0.136377642151986	80.3599472024684	1.4613197228806e-16	4.38232959549111e-16	DNAJC5
ENSG00000248866	48.652514752386	-2.43599256530648	0.713864026803627	80.3570964633574	1.46335347563545e-16	4.38781695816321e-16	USP46-AS1
ENSG00000151690	939.508762049818	-0.150613760359637	0.107896255121264	80.35402076694	1.46555088814348e-16	4.39379345143795e-16	MFSD6
ENSG00000241553	5926.18343191237	-0.127564397232397	0.13099244265663	80.3446576042377	1.47226066301113e-16	4.41329467800216e-16	ARPC4
ENSG00000118495	643.884180003384	-0.266796893354924	0.120173125093218	80.3329772721452	1.48067400751744e-16	4.43789643323074e-16	PLAGL1
ENSG00000078900	342.019944049403	5.73725685481878	1.24354734550944	80.3125776728219	1.49548324299009e-16	4.48165851646312e-16	TP73
ENSG00000235674	19.0274612440243	-0.933925851387907	1.92010057260625	80.292807531033	1.50997674853594e-16	4.52446236323152e-16	LDHAP2
ENSG00000182742	273.98338255174	2.67996475047177	1.56558003685057	80.2850435949333	1.51570680895497e-16	4.5409993438041e-16	HOXB4
ENSG00000125735	26.3979266075813	-2.85052131716266	0.714892540125846	80.2681926954695	1.52821824735584e-16	4.5778456382085e-16	TNFSF14
ENSG00000105732	1073.87499958906	-0.0219503033945927	0.158127587560689	80.1923295196312	1.58583571029442e-16	4.74977996258863e-16	ZNF574
ENSG00000184939	2997.79845507845	0.765651467876923	0.107951566281842	80.1918431896528	1.58621199127357e-16	4.75024565426776e-16	ZFP90
ENSG00000153936	3418.23461672369	-0.235799241159261	0.0850520882759961	80.1812792155254	1.59440755591106e-16	4.77412444785951e-16	HS2ST1
ENSG00000148950	179.206213164505	0.683986500415689	0.189049579788392	80.1689373412634	1.60403603696999e-16	4.80228657102315e-16	IMMP1L
ENSG00000228051	12.1084555782335	0.826427912002475	1.84875185574472	80.1655917219104	1.6066561096679e-16	4.80946146422642e-16	RP11-325E14.2
ENSG00000005007	6417.18112548535	0.363891042050157	0.142541900263796	80.1353855599041	1.63050609865115e-16	4.88017643383151e-16	UPF1
ENSG00000127947	907.677709885471	-1.24369831667988	0.187359242913263	80.1318500995102	1.63332063440556e-16	4.88792045188498e-16	PTPN12
ENSG00000271971	29.0400309664844	2.01437254953195	0.531901392975506	80.1219125700459	1.64125780827959e-16	4.91099033203436e-16	CTD-2006H14.2
ENSG00000100207	5497.8432722999	0.516657066441548	0.0902284960895495	80.1216149506944	1.64149611250083e-16	4.91102035382324e-16	TCF20
ENSG00000257433	36.3948432106479	-1.24446874028933	0.542919005767282	80.1064874109521	1.6536544113195e-16	4.94670759248161e-16	RP1-197B17.3
ENSG00000141542	199.767264227108	0.323818355222964	0.22317656091704	80.1035162507532	1.6560529438664e-16	4.95319380430166e-16	RAB40B
ENSG00000171310	2311.5009680409	0.252623703778796	0.153838157059325	80.0864997920208	1.66985697345104e-16	4.99378689558322e-16	CHST11
ENSG00000146066	1978.06724441673	-0.803109750984168	0.121892677641911	80.030527013682	1.71607938069724e-16	5.1313039327756e-16	HIGD2A
ENSG00000198087	4282.39534575595	0.383090629863244	0.0989886991908502	80.0286515107688	1.71765011906451e-16	5.13528691794801e-16	CD2AP
ENSG00000269352	73.592643118919	-0.600343572214347	0.348466405427873	80.0055377140872	1.73712635592942e-16	5.19279372258797e-16	AC018766.5
ENSG00000175606	2178.34201962345	0.143607088687102	0.119055971705684	79.9496396402702	1.78514455487821e-16	5.33559321389966e-16	TMEM70
ENSG00000254023	21.1298793942324	-0.102023697938636	1.9678506995036	79.9274437271419	1.80457745377264e-16	5.39292670377338e-16	PKMP4
ENSG00000176399	210.161806149457	4.02201548478619	1.24804428675197	79.9167741374406	1.81399395801562e-16	5.42031472399278e-16	DMRTA1
ENSG00000168884	1056.06784036861	0.850698751121047	0.141404521451515	79.8805110075325	1.84636677978281e-16	5.51628036387271e-16	TNIP2
ENSG00000167985	998.229619343589	0.501690382608068	0.131645928885266	79.8519488266631	1.87227076548853e-16	5.5928954802444e-16	SDHAF2
ENSG00000243566	6.53380364297222	-0.243489893336563	1.94025320648823	79.8154849725073	1.9058695280821e-16	5.69247216814638e-16	UPK3B
ENSG00000270933	73.3089800009137	-0.688149838179175	0.437054366146591	79.8134789421013	1.90773532637584e-16	5.69725399939615e-16	CTD-2227E11.1
ENSG00000250067	129.758575858601	-0.738844074184084	0.291120177615512	79.7672901006109	1.95120385603521e-16	5.82625950849985e-16	YJEFN3
ENSG00000106554	4389.11890207455	0.0662807714348513	0.106720431573617	79.7651240567786	1.95326645323102e-16	5.83160900288818e-16	CHCHD3
ENSG00000058804	4960.51698235324	0.128272558337094	0.127868999421419	79.7367966397568	1.98044244181466e-16	5.91192433650627e-16	NDC1
ENSG00000125037	2712.73913354707	0.223508888655597	0.154753056307708	79.7362502252687	1.98097034398299e-16	5.91267979750971e-16	EMC3
ENSG00000170681	130.334433333689	1.31509319968791	0.43100426504031	79.7299476729484	1.98706954340705e-16	5.93006161143839e-16	MURC
ENSG00000113282	5087.85991951928	0.112706513833166	0.119483572051457	79.7284854557579	1.98848726188456e-16	5.93346948019202e-16	CLINT1
ENSG00000215126	6.91680927477515	0.640969181920438	1.66905877907442	79.7247961321956	1.99206880513336e-16	5.94333216941328e-16	CBWD7
ENSG00000255026	55.7924702537463	-4.0751096226983	0.570255437111554	79.7194029730841	1.99731601136752e-16	5.95816093574055e-16	RP11-326C3.2
ENSG00000251204	19.2656135330331	-0.31102523804529	1.52943799196544	79.7165428760296	2.00010430936358e-16	5.96565147811564e-16	CTC-278L1.1
ENSG00000257923	3033.16009781007	0.485719393116647	0.0823177528739292	79.6526440885396	2.06342343517006e-16	6.15365841201119e-16	CUX1
ENSG00000168096	273.191970767609	-0.0959563209726368	0.181553063479938	79.630952304558	2.08537076122369e-16	6.21824900304454e-16	ANKS3
ENSG00000100221	3976.15868608608	0.204161628029954	0.0866599447536616	79.6163179030407	2.10030920024805e-16	6.26192518488589e-16	JOSD1
ENSG00000176809	20.5851402837365	1.5288013839359	0.602273170550588	79.5611341449095	2.15760775293393e-16	6.43186548380499e-16	LRRC37A3
ENSG00000075218	2260.37737357656	0.524881501140445	0.112336940503675	79.5559323877308	2.16308876773802e-16	6.44731113176998e-16	GTSE1
ENSG00000232485	79.4324212894536	0.245608657877943	0.290021683175971	79.553888451304	2.16524623939782e-16	6.45284770666364e-16	AC098820.3
ENSG00000231346	14.5338312802902	-5.57231043099805	1.22659545244455	79.5391982135745	2.18081588259733e-16	6.49834804684196e-16	LINC01160
ENSG00000254838	136.170181138524	-0.318965418623767	0.310127176770364	79.5080789932205	2.21416853727491e-16	6.59681787992417e-16	GVINP1
ENSG00000164331	405.497470582901	1.17370837515213	0.205003688406632	79.4993710423583	2.22359240644965e-16	6.62397771148682e-16	ANKRA2
ENSG00000018699	1212.66965034087	-0.030373611475034	0.155816496281364	79.4979491747427	2.2251349743412e-16	6.62765524546263e-16	TTC27
ENSG00000230337	16.2582885201705	1.8785960799036	0.838445924091292	79.495342450179	2.22796575802755e-16	6.63516823341704e-16	RP4-635E18.6
ENSG00000197119	343.55306534442	-0.301046095639346	0.308802772064997	79.4860133992798	2.23812620124875e-16	6.6645047880506e-16	SLC25A29
ENSG00000243302	268.453496976727	0.407400899849218	0.210151790679455	79.4594987697667	2.26725731922335e-16	6.75031469219087e-16	RP11-274B21.2
ENSG00000115266	49.7983618184345	-3.317297376796	0.437056242679084	79.4564333739881	2.27064955432592e-16	6.75947896938809e-16	APC2
ENSG00000273284	77.1424923933387	-0.18495761371996	0.48766231670456	79.4392535741115	2.28975518949737e-16	6.8154113374165e-16	RP11-888D10.4
ENSG00000154743	1018.70353960551	-0.802845748145097	0.145664769446903	79.4346999967088	2.29484609680696e-16	6.82961943930073e-16	TSEN2
ENSG00000137752	2578.71305985089	0.332341765934377	0.137378237716526	79.4116037229265	2.32084248677352e-16	6.90603115635484e-16	CASP1
ENSG00000072694	38.7072441618818	-3.7512729087668	1.76247127087283	79.3718551854704	2.36627305897219e-16	7.04024320159421e-16	FCGR2B
ENSG00000129473	380.018584362782	-0.867819774481774	0.179958065579147	79.3686628810846	2.36996002708874e-16	7.05023783500929e-16	BCL2L2
ENSG00000179933	2260.32279231392	0.0135125845784079	0.0940096516989934	79.3501150866574	2.39149576286814e-16	7.11331948601481e-16	C14orf119
ENSG00000257331	11.6855845154037	1.16907554307325	1.84675645928809	79.3367259783543	2.40716321931861e-16	7.15893136583089e-16	RP11-478B9.3
ENSG00000174891	2727.07419420495	0.508209911380669	0.131862854431485	79.3304751579032	2.41451278859766e-16	7.17979656308088e-16	RSRC1
ENSG00000056558	334.081726420672	0.687110497312123	0.320231260628086	79.3287515199865	2.41654334349675e-16	7.18484155500126e-16	TRAF1
ENSG00000133069	265.909029709884	0.684754838520393	0.236104584960967	79.3163329825484	2.43122369828856e-16	7.22749020933813e-16	TMCC2
ENSG00000171497	2216.3893751466	0.223689312515883	0.163327992101381	79.2945898053195	2.45714196814968e-16	7.303530298808e-16	PPID
ENSG00000162976	258.033014517169	-0.15678055093608	0.221764728226073	79.2856045530738	2.46793301907471e-16	7.33459192877102e-16	PQLC3
ENSG00000124766	786.200883653724	-1.0838991835288	1.45697658658658	79.2795648721402	2.47521312060148e-16	7.35521202715748e-16	SOX4
ENSG00000237094	14.8789682842018	0.0296687114831442	0.921978854897258	79.2319928211916	2.53331080692122e-16	7.52681241542647e-16	RP4-669L17.10
ENSG00000188277	92.266096371549	1.16365171510263	0.424526631214222	79.2306652026054	2.53495156967563e-16	7.53064734465637e-16	C15orf62
ENSG00000272696	21.1435786629	-0.700575325835222	0.812449059919454	79.2145733681795	2.55492362105413e-16	7.58893093792056e-16	RP11-339B21.13
ENSG00000128513	3508.85268126465	0.556909911397565	0.128290618952218	79.1951711304098	2.57921352889812e-16	7.66002206801685e-16	POT1
ENSG00000233695	62.2121849582996	-3.08364169630369	1.72719816908563	79.1901503068677	2.58553666065194e-16	7.67774129982966e-16	GAS6-AS1
