gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000260737,0.915115779285354,-1.20447398612984,1.3048460964827755,-0.9230774337115393,0.3559668536456978,0.5201412529298478
ENSG00000260740,2.177338595577471,3.6599977728933717,1.27281302726453,2.875518787515294,0.004033641398582385,0.013213410573640394
ENSG00000260742,15.46953974648053,-1.736948946288214,0.6982302277262761,-2.487645016378669,0.012859201555372138,0.035923941755395275
ENSG00000260743,7.904916499080961,-0.08436257678621398,0.5721560675809683,-0.14744679217139556,0.8827793742852882,0.9301807974737872
ENSG00000260747,1240.174651657593,-8.713647075509389,0.32439886257965705,-26.860905140719254,6.290703064009412e-159,9.278581440882381e-157
ENSG00000260750,1.6927600938971428,-0.1576080748414497,1.0910025247669066,-0.14446169579224646,0.8851359014560711,0.9316198819159162
ENSG00000260751,22.773682404882784,-0.3575136937455954,0.27436708078991456,-1.3030487940327906,0.19255810373515891,0.32991155130039207
ENSG00000260761,29.685182345121195,0.37009637719488303,0.31467497704007424,1.1761226795855166,0.23954585624939348,0.38974991622062455
ENSG00000260763,9.728646220284073,0.42928629232680415,0.5434621586153093,0.7899101814569489,0.4295802248963382,0.5924380052132361
ENSG00000260766,131.67521297749315,-0.23746630723725262,0.19666538224202346,-1.2074636854238947,0.22725362218579373,0.3744849906812191
ENSG00000260773,2.037496030423055,0.9080592537206208,1.0881636621834008,0.8344877570149692,0.4040061835663943,0.5680857090499607
ENSG00000260774,14.746464954058098,-0.11882351211061898,0.33163193448255585,-0.3582993667241935,0.720119291971997,0.8248737741439373
ENSG00000260776,1.8568151222369378,0.6567991750892219,1.0562954532634832,0.6217949467263203,0.5340767095397704,0.6841796721267028
ENSG00000260777,24.903101350842533,-0.6449181490681373,0.422809381774464,-1.5253165536713447,0.12718016085484377,0.23913303532838356
ENSG00000260778,15.463071929842979,0.19573953980610603,0.3658758678165597,0.5349889321048213,0.5926575106671295,0.7322074916908524
ENSG00000260781,3.0742291301760387,5.1823940619020386,1.1546224795614726,4.488388329205508,7.176402557839875e-6,4.241746373042757e-5
ENSG00000260782,3.8654086960535854,-1.049422200109448,0.7359195880716639,-1.426001178823433,0.1538680017857538,0.2776094656459151
ENSG00000260787,4.139041680942092,-0.3121956739003435,0.5932082902113333,-0.5262833966617734,0.5986913172786125,0.7365571039102898
ENSG00000260790,0.616003707387265,2.9341437342132592,1.851860071773355,1.5844305835718469,0.1130957667562937,0.21827009051477633
ENSG00000260793,44.35519931688099,-1.3267484028991097,0.27769133937942186,-4.777780991888678,1.7724027186000897e-6,1.1573441015812564e-5
ENSG00000260796,0.19121403251489746,1.4901646167469116,3.943369705655966,0.37789117632302444,0.7055114375529452,NA
ENSG00000260799,1.6333739523587674,0.06805809198262461,1.1508758682470006,0.059135910188376634,0.9528438564835677,0.9715970430822598
ENSG00000260803,0.45740297911611166,-0.08306960198319259,2.2297918546099345,-0.037254419873968124,0.9702821479137177,NA
