Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
Sertad3	234.1073695238538	0.21094743062844631	0.1599033442211513	0.06947607117463954	0.2127929565677656
Zc3h11a	1042.7945134122244	0.16653880582294703	0.1038624179568624	0.06946573403584762	0.2127929565677656
Taok2	829.7891299442588	0.18075679188495317	0.11693100208312052	0.06950634365710696	0.2128377502080074
Bahcc1	297.3002598185105	0.210662491512435	0.15940733860045284	0.06958765202977094	0.21303876725386997
Eid1	1473.8094349327748	0.1300533575287594	0.07647456091789108	0.06966354673513779	0.21322312391794424
Adamts1	74.68273638877213	0.2089929915883558	0.24714269985859663	0.06971045336486767	0.21325884389778796
Nae1	772.8525864204216	-0.17863876636659173	0.1149846787091014	0.06972225252267777	0.21325884389778796
Rrs1	1024.3958164400838	-0.13866066309798938	0.08245771850533126	0.06969142776814563	0.21325884389778796
Ints5	1606.4384316749045	-0.16575786705381648	0.10334475629582836	0.06975583115035341	0.21331358257803668
F10	17.498493813135358	0.19321195789409043	0.3199588365359366	0.06979611128918106	0.2133887852900519
Vstm5	6.898931443384883	0.14826713655591922	0.4320335185749763	0.06984169576408539	0.2134801675917055
Stat4	1683.8225409248137	0.131557991679048	0.07756627943713812	0.0698630990748114	0.21349761258494376
Adcy6	178.22929812037705	0.21357997744648582	0.16876378983865747	0.06989579555604304	0.21354955326893474
Cpxm1	437.43660436362205	0.20144073618242464	0.14226727139251666	0.06991308713289932	0.2135544152664937
Dohh	836.4651078447502	-0.1710391758954538	0.10808166557481037	0.07001902956502663	0.21383000452256223
A230056P14Rik	18.065209517809265	0.1866365759640088	0.3463724924384956	0.070096494790405	0.21401852348801095
Etl4	37.14461959496098	-0.1923832774604087	0.32165889700926453	0.07014711897366312	0.2140769827865752
Hivep3	171.5556201516647	0.21650868855947084	0.19333700990064764	0.07013399822444304	0.2140769827865752
Fam168a	527.7731486044299	0.21148466507398048	0.16289232814798532	0.07021943207431389	0.21424959961301426
Ell3	4.426443559038149	-0.12977413396439155	0.4493824653737091	0.0704933902085374	0.2150372490730042
Ssu72	1101.3162152033087	-0.16769656686468148	0.10541246505203372	0.07054413468536053	0.21514379371979234
Zfp46	492.42661388996214	0.18431135215494485	0.12133195843310424	0.07061985654727129	0.21527819111519142
Plek	1313.6570496343202	-0.17503899701971487	0.11208188170940629	0.0706126331656643	0.21527819111519142
Higd1a	477.8398877697082	-0.18791844065714955	0.125315853776465	0.07066592774033792	0.2153162681065351
Gp1ba	144.38595457963092	0.21372814633147427	0.1718267463435031	0.07067983657518595	0.2153162681065351
Mcoln3	24.343507599796098	0.19398894553721163	0.3113702596207572	0.07066746859045704	0.2153162681065351
Aasdhppt	701.73166798507	-0.16753223334854137	0.10543889659546503	0.07087190849038955	0.21585304507081923
2610001J05Rik	980.7772189926571	-0.16827781193762997	0.10612320862823084	0.07093394184478605	0.2159936147241504
Fam76b	526.6056834668165	-0.19798702013343403	0.1383970132705735	0.07110001253315473	0.2164024100416135
Agap1	559.114108439791	0.17767101165842095	0.11488758031113191	0.0710925922731819	0.2164024100416135
Hars2	606.4133437932487	-0.164088214303018	0.10268839344608757	0.07128626521907534	0.2169207560424749
Arsb	1015.314124448025	-0.15053365488188666	0.09182592076109415	0.07136791683191746	0.21712064521309354
Clec10a	39.772844581440374	-0.20577495338311236	0.2535469661488804	0.0714201856810582	0.21723107460504326
Naa15	1409.3120783972136	-0.18188415038077393	0.11943049354419977	0.07157238678161898	0.2176453398174785
Ncoa7	885.9524856497407	0.19709603679676635	0.13767231561633875	0.07164278697651401	0.217810726073881
Chtop	2152.241736167596	-0.15826441425990626	0.09814044452818711	0.07188496727166727	0.21849817314619402
9930104L06Rik	187.10471180702768	-0.20992067244051457	0.16232130902845393	0.07198087364707723	0.21874080503743173
Hes5	31.731481558226857	0.19610762155702083	0.2940987002002529	0.07203314536652047	0.218850757935093
Arhgap39	262.1212683180454	0.21220278232838197	0.17002464740806342	0.07205247044908529	0.2188605857633895
Cpox	797.2678294610355	0.15108594148517138	0.0925493508399794	0.0720997911049738	0.21895542724042277
Zfp1	345.540187025126	-0.19788758094433234	0.13929190847608533	0.07212027785380948	0.21896875432310636
Smim10l2a	215.1169330360714	0.21275652713665083	0.17269141875030405	0.07214479812787483	0.21899431915540135
Eci1	921.7376040727647	-0.16184969824871875	0.10125373241150493	0.07222249685328483	0.21918125885729145
BC027231	227.03452137661924	-0.206274951188096	0.15419931285230404	0.07238321351007894	0.21962000226725267
Liph	12.12180776872212	-0.14234290995831178	0.4324931584587392	0.07243192238317527	0.2197187797180977
B3galt6	492.6989075085397	-0.19207741017903232	0.13174300101000413	0.07248737026772797	0.2197889456936326
Rrp15	605.351106421009	-0.17481792055424852	0.11296067490487081	0.07247614828693942	0.2197889456936326
Cops2	944.6032443683513	-0.19890256352589697	0.14128359332917906	0.07256950660588815	0.21998895227396717
Gsto1	2657.7177304010943	-0.12333535644546682	0.072831156732454	0.0726406836769543	0.22015565494071576
Msantd2	177.82322905765724	-0.20768683422014383	0.1580383350423347	0.07275950160203473	0.2202968353647979
Ndufaf5	170.326864905276	-0.20911932814233122	0.16175561562943208	0.07276824594133488	0.2202968353647979
Syce2	746.1198599576755	-0.17601956031699637	0.11426606629064116	0.07272373586790293	0.2202968353647979
Il17rc	65.66735877943393	-0.1856696333575258	0.3363059956404653	0.07270404115019717	0.2202968353647979
Luzp1	315.32192802750353	-0.20173398817141996	0.1460701341714448	0.07274990680474265	0.2202968353647979
Spo11	16.081447388186437	0.16162710352401385	0.40369714570232224	0.0729943682946797	0.22090851642711645
Alpk1	66.34432864191587	0.20753512678874847	0.23825256543558274	0.07300277763122251	0.22090851642711645
Dcstamp	18.247230458855174	0.17579092218677642	0.3686680491123686	0.07330815301026808	0.22178325116674075
Egln1	747.0828969434583	0.1666943233631711	0.10597538171414553	0.07334620256884115	0.2218033463711231
Elk4	409.88427777508207	0.1971523723736529	0.1394742717819147	0.07335489910534992	0.2218033463711231
Qars	1114.9219818245167	-0.14162308550786015	0.08590471114213269	0.07336371528625811	0.2218033463711231
Ephb2	23.266957361589192	-0.18912753549129288	0.31806419298132727	0.0733905947866233	0.2218353045083667
Rnf145	1192.1547412304103	0.17035112024535987	0.10930184620074296	0.07340865090652304	0.22184058423250977
Cmc2	279.985547597754	-0.20837574857426222	0.16126237582991904	0.07351831528316871	0.22207331212117717
Tial1	307.76193281611233	-0.2005472773102359	0.1449667747843011	0.07350367388578691	0.22207331212117717
Ndfip1	1710.5966070535862	0.14260227601719366	0.08671965152247046	0.07361616978027216	0.22231952516679881
Lrrc41	2003.409381356262	0.1538374363983252	0.0953601161664228	0.07366626823817085	0.22242143852954493
Angel2	1200.5587539360279	-0.1528894836750522	0.09464018803664524	0.07374375351710787	0.22260597766083026
Ddx31	418.29681495216647	-0.18951560634418127	0.12964103931479928	0.07380064971324977	0.22267889028385612
Gm8096	89.44708713189978	-0.21338783472401848	0.19004313392434874	0.07379290981714463	0.22267889028385612
Nxnl2	46.31831276366528	0.19543985492206564	0.28771785568722036	0.07384408309711307	0.22276052745330052
Ccdc171	143.34644242698425	0.2120695338369728	0.20924230719835238	0.07390174890132373	0.22288505289485708
Egr4	47.83876744413961	0.20121434226634063	0.261798464596827	0.07396307729024822	0.22302056690355937
Nme4	890.3208513845524	-0.17590246950854183	0.11497245258460251	0.07409534720856263	0.22336988314070674
Epha1	78.24904679741228	0.20264249656555278	0.2545910404280056	0.07418972759532885	0.22360484705332662
Mterf3	325.13346508277647	-0.19322958948894697	0.1347716710820129	0.07421910917678227	0.22364384648263014
Colec12	76.87900975390501	0.21208003976889597	0.20677551854082557	0.07423994951826057	0.22365709708690593
Sass6	279.20454571098935	-0.20476669723211677	0.154143997057269	0.07441129203875588	0.22412364798741308
Lepr	31.60570078964215	0.17169271850317439	0.3758496235632482	0.07444784132310679	0.2241840906966789
Tbc1d10b	1734.2958837385095	0.14661914393779962	0.09009007913883527	0.074547050274285	0.22443315135697756
Khsrp	4744.087623070821	-0.14564461937086465	0.08944065253490635	0.07479002210367451	0.2250214824081787
Bhlha15	19.261090163185788	0.189020984880188	0.31121328927819797	0.0747920983654886	0.2250214824081787
Lrrc74b	6.9287265992789715	0.11320523904671344	0.4547975046002108	0.074792022219408	0.2250214824081787
Ets2	802.8220172995016	0.15853558084968727	0.09976689580790556	0.07498920997797834	0.22556462497135368
Kazald1	144.6598033727633	0.20575659183980022	0.23736854341380395	0.07502143218468653	0.22561165610791648
Ddx46	900.5153344562033	-0.15729966232555784	0.09876552612369341	0.07504305445883754	0.2256267963636402
Esm1	5.545462728836016	0.14388860107513746	0.4242919970082235	0.07516560992587414	0.22593410827072283
Dnttip1	911.3655505015025	-0.1447201924638453	0.08888584641858248	0.07517848654854371	0.22593410827072283
Relt	707.0038608950791	0.1594138132325347	0.10064909152598255	0.07531017653975872	0.22598037090090406
Ppp1r11	566.0688549462153	-0.18008223405774454	0.11999292936831299	0.07528944713687594	0.22598037090090406
Tstd3	42.570075538489014	0.20316099027871196	0.24748285491387928	0.0753088303255153	0.22598037090090406
Hook3	586.6854766407777	0.20325622699786158	0.15231463464204426	0.07530496824746702	0.22598037090090406
Haus7	466.14531129429145	-0.17298139778161364	0.11278221276814354	0.07521930231617348	0.22598037090090406
Abca3	766.672866511297	0.1738677614165231	0.11366364454932937	0.07525878753155005	0.22598037090090406
Qpct	22.821809258468193	0.18826759490162967	0.3120305462721592	0.07527168478828623	0.22598037090090406
Mutyh	122.46752456464957	-0.21187110597488257	0.19680430159329876	0.07548966893173285	0.22646900679519855
Prkag1	978.3779158089748	-0.14702888633159658	0.09080208803914673	0.07557752954174278	0.22664662027550972
Spcs3	4293.547586697745	-0.18229194701211965	0.12257882515569894	0.07558219890969799	0.22664662027550972
Ptgr1	217.93534108058654	0.20077777945148717	0.1479498837689027	0.07561290595931239	0.22668872533801346
D1Ertd622e	371.6843374000641	0.1895243036446198	0.13115953844659953	0.07564706539612717	0.22674115987618373
Fam13b	750.9582241534364	0.19757509951092114	0.14258593797175864	0.07568921900249748	0.2268075255217699
Itga4	1493.7418437352026	0.1941036144017205	0.13736252654110268	0.07570255593801171	0.2268075255217699
Triap1	436.87922640667347	-0.19157911812881331	0.1339097786153592	0.07573685998193766	0.22686033241011144
Itih5	3036.2528326431075	0.13697886551253158	0.08336494339109768	0.07581493217481611	0.22704418922101466
Cdc6	792.4259207875267	-0.15516073368339944	0.09736608738586798	0.07585894813489544	0.2270769544097942
Wdr45b	1156.3219806073305	-0.13124690657856355	0.07926421774376732	0.07585926193487023	0.2270769544097942
Itga2b	2300.4023854009542	-0.11685616686394154	0.06939909972070432	0.07591462876631216	0.22719269097456063
Rps6	14583.806440755754	-0.11320871713542281	0.06699881426364686	0.07598588811574425	0.2273559283216791
Mageh1	165.3529736438443	0.21015803170923797	0.17504672416146128	0.07609432858164869	0.22763031831264252
Bod1	659.9604385501948	-0.17517113315722538	0.11547777542216464	0.07615593451039442	0.22773958706225644
Xxylt1	1017.7536813575925	0.13900539125171488	0.08497065411994073	0.07616434212220295	0.22773958706225644
Polr2h	625.346404260056	-0.18616583971368655	0.12747949743286846	0.0762187548674244	0.22785219861685863
Ctss	240.07530543584195	0.20382565370828665	0.1549938632070037	0.07626523701681474	0.22794105776812
Pprc1	1215.5415349543805	-0.14997010315608492	0.09354003703207428	0.076695066259923	0.22912503651822377
Rbm5	1107.87418219879	0.14534234342780925	0.0899312497799707	0.07669353267050572	0.22912503651822377
Cd276	105.27682326393987	0.20380058304915552	0.2384891966228893	0.07680167980605082	0.22939315957881054
Lrp10	4082.809595147014	0.12620922499005047	0.0760282187482357	0.07683539277910119	0.2294434714777902
Daam1	67.12176154818786	0.20363546383155165	0.238480429496216	0.07697829894270729	0.22975353613103916
Mapk14	5302.526233306191	0.09068385630934642	0.052834868445547564	0.07697258677518878	0.22975353613103916
Aspm	593.1022748408944	-0.193109940236408	0.1371619761701495	0.07698989984452849	0.22975353613103916
Mpp2	66.75445634446787	0.20226930760417963	0.24368256802735638	0.0771352523252768	0.2301368067840349
Ccdc73	10.691284120644731	-0.16529639084280523	0.3822822731376947	0.07717230827220907	0.23019687217512888
Zswim8	318.45691948063455	0.19116669115078616	0.13465211921998718	0.07721039534929401	0.23025998630587527
Rpl9	7919.501832891804	-0.13021425425202196	0.07897494542741877	0.07726847089868957	0.2303436002234666
Safb	950.7888139088022	-0.16506207595149502	0.10650702777184959	0.07727230170707823	0.2303436002234666
Runx1t1	80.98436854761914	0.17810950123600533	0.34302987421826514	0.07731090375114182	0.23040817546516895
Ssx2ip	563.9676827784568	-0.16606630285849655	0.10744695834994307	0.0773315027239003	0.23041907996724903
Fam53c	1611.6325796590475	0.14381060344367955	0.08900715194366993	0.07735995479212764	0.23045337386826983
Paip2b	495.7679071071023	-0.18807443291336462	0.1307366332581697	0.0773821584699998	0.2304690430280134
Klrb1c	242.2766025641037	0.2066723626570897	0.22263600705297293	0.07744216385857426	0.23048171082490887
Mrps18a	670.7798841526193	-0.1833141269877504	0.12506478624654954	0.07748497767070835	0.23048171082490887
Tmem37	205.10335116059278	-0.20988253555275918	0.18042905375870144	0.0774668491841938	0.23048171082490887
Psmd11	1931.236549266745	-0.14329324507886007	0.08864943625031214	0.0774604796345269	0.23048171082490887
Rdh5	8.33560664617469	0.11183924329967924	0.45100344841232975	0.07748807995899928	0.23048171082490887
Hgsnat	811.8256184026526	-0.1495026561641959	0.09346076526336068	0.07742169381267437	0.23048171082490887
Zbtb18	280.0817401672816	0.1900977991298483	0.13350893779391335	0.07755194582349696	0.23062124335181586
Fbxo30	659.6615683478989	0.1991400539058703	0.1475320298168841	0.07765684944719436	0.23088272484824868
Phlpp2	20.06400707890523	0.18489088728094533	0.3143776171765615	0.07770686632407399	0.23098094312501188
Ccdc64	85.18790481074846	-0.20899546133671668	0.20758954624056855	0.07772791519621054	0.23099303091519682
Rps29	3102.247344909689	-0.1609392509460064	0.10312479703450277	0.07782701965709161	0.2312042954520996
Zfp950	164.7641173725619	0.20827496936520087	0.17207158663670186	0.07783300021137804	0.2312042954520996
Trafd1	1284.2096556890115	0.14084043098738872	0.08695915829920127	0.07792539336534864	0.23142820972826902
Tmco1	1535.906520782056	-0.1405350416759793	0.08675942206526342	0.07801031294304679	0.2315792834245575
Serpini1	301.4357204986967	0.20550885511475145	0.16242176013474788	0.07799706816566335	0.2315792834245575
Pus1	853.4344351917672	-0.15882015024715804	0.10140099169664864	0.07805573435697206	0.23166356070773161
Synrg	561.3965457488852	0.17053842794871524	0.11205146143164438	0.07811418035842292	0.23178644878605337
Lrrc23	8.480268125835696	0.13049168511459106	0.432741387183235	0.0781484001893264	0.2318374131679864
Dzip1	71.27446540088407	0.2024474494368781	0.23841758597330023	0.07826029240606987	0.23211873033304892
Sc5d	534.5203118173295	0.17269451604122874	0.1143341251131677	0.07842098858759809	0.23254464503346614
Dph5	506.27342492274585	-0.18229008692068868	0.12456894452812371	0.07844943815412553	0.23257830378648986
Ndufaf4	403.7904308128588	-0.1806218707409194	0.12280572697497617	0.07863464192524279	0.23307657430097026
Bod1l	401.67290675802315	0.20144520198565272	0.15346604698380226	0.07867618066116044	0.2331056220752776
Ccbl1	191.86537655524003	0.20774597270562345	0.1725892058104861	0.07869585476912769	0.2331056220752776
Kcna2	5.633550547260657	0.12170186758406384	0.4402387017315405	0.07869313035927981	0.2331056220752776
Rnmtl1	289.85950690031274	-0.19595915268528016	0.14331432252006798	0.07876109094184017	0.2332480642261942
Timm17a	630.2973844550239	-0.174498260385702	0.11640882084083615	0.07886085229744005	0.2334926671636438
Zfp385a	614.7187429681105	0.17986251537870612	0.12216735460456453	0.07894372260973821	0.2336871632073252
2410004B18Rik	156.15224418543363	-0.20601638928994664	0.1663070117338197	0.07897797066554887	0.23373767558589986
Dvl2	971.5933375500681	0.15400617355683865	0.09776617250384834	0.07901024757556346	0.2337823335920849
Cxcl9	23.442506215529903	0.18642033090866675	0.3017554183977301	0.07903590924487065	0.23380740268567435
Fbxl6	1018.7977694425783	-0.18382081703249187	0.12682952524031177	0.07910248635560668	0.233953472365506
Arvcf	290.55978089571494	0.2007344121234303	0.15259896397496772	0.07912065666799521	0.23395634173871108
Gm16576	107.776520389513	0.20779263624204086	0.20641326011261305	0.07936577771464902	0.23463014746243338
Nr2c2	1102.0748487790268	0.16505378664032114	0.10757989546521302	0.07942152024292093	0.23474391967496966
Agt	4.438581667630663	0.11142005569480541	0.4479119225568565	0.07944764979037644	0.23477013522674348
Rps19bp1	222.47079210584099	-0.2017734527722225	0.1554442103115524	0.07948641036718555	0.23483365634545134
Gpr107	434.3485750267114	0.1816654870343028	0.1245967187959162	0.07951642149925409	0.2348713062394906
Pdcd4	759.3413590649836	0.17333655381791546	0.11575687199298794	0.0797632872286785	0.23554933410431717
Ms4a6c	245.49704277836494	0.19206230399151708	0.13841499205655056	0.07992617572090344	0.2359221585653812
Ppm1f	1320.0572637470011	0.13941922362053547	0.08659724371287382	0.07994156953593898	0.2359221585653812
Cpsf2	1840.2748906157915	-0.1391769285239647	0.08640471903750754	0.0799145452493168	0.2359221585653812
Klc3	115.97610204947648	0.20765975743595705	0.2024192689192619	0.08011808472331583	0.2363917979189896
Cep83os	568.6306662327117	0.1858465287066377	0.13012206852165203	0.08016254714695527	0.23647169080305477
Pde4a	414.1426674752014	0.18982308702851902	0.1354572869429271	0.0802188764209115	0.2365352605847037
Lancl2	994.9964663443332	-0.15855831248525595	0.10215454772222515	0.08020576126699384	0.2365352605847037
Kcnj5	10.992009242218368	0.15977876034766123	0.3848332340810179	0.08029777496570115	0.23671658757769115
Fam192a	1082.122416552109	-0.13540449865344883	0.08375040984959867	0.08041070105807577	0.2369981269321661
Fam118b	279.80474402063277	-0.1937072206137065	0.14150370134978565	0.0804941888350584	0.2371927982093727
Rpl14-ps1	1191.21176905315	-0.1533801653104649	0.09791233995900778	0.080585017645752	0.23735760286217383
Nelfe	941.3146582644855	-0.1578118699785064	0.10167332403158563	0.08057303763312139	0.23735760286217383
Mknk2	3646.570190597491	0.12599819109140478	0.07700706873498755	0.08064582492828248	0.237485280509742
D3Ertd751e	100.52812245240584	0.18301814287174087	0.30843358075970245	0.08067673059563508	0.23752486787052562
Bcl7b	900.7341182876982	0.1773954201714317	0.12064436064822036	0.08077068099098542	0.23775001143462102
Ndufaf7	508.0005168258024	-0.1804926028783889	0.12416376973078089	0.08084503310105233	0.2379173821377139
Zdhhc16	666.5440315059519	-0.1515140245861304	0.09662206898708782	0.08120813420430992	0.23893425079970224
Arhgef39	309.3299578482455	-0.19124888531876882	0.13849235767388288	0.08128405599976646	0.2391059104041573
Bend4	153.8509619147064	0.2051611705340486	0.16950473932096893	0.0813465460334775	0.2391345837794167
Hspbap1	49.46759878067347	-0.1982111294062101	0.244224421000799	0.08132463996608524	0.2391345837794167
Aldh5a1	116.93649645935493	-0.20735278352598016	0.19382245734176431	0.08133052765426975	0.2391345837794167
Dnaja1	3005.542088605497	-0.10495364378728757	0.06287396663881337	0.08144042587712544	0.23917219634245812
Alkbh4	289.634220243254	0.1936921760957826	0.14242948609232306	0.0814094114972817	0.23917219634245812
Tarbp2	542.6794440954836	-0.18726603155741256	0.13299879005667012	0.08143934755661536	0.23917219634245812
Ccdc22	1112.305608469327	-0.14298008217342992	0.0898746285531368	0.08146203812496464	0.23917219634245812
Kat6b	283.0182320524916	0.20430667871398267	0.16648822782072403	0.08146484235072846	0.23917219634245812
Rpp21	258.9620254588479	-0.19587425255752955	0.14611997631770046	0.08138298841308385	0.23917219634245812
Tmem258	715.3285067222057	-0.18180002496996756	0.12625226393120073	0.08164165164721125	0.23960232692784578
Ppp2r2a	1724.126899078413	-0.13084483582431758	0.08079508066997358	0.08164658030514374	0.23960232692784578
Naif1	203.63660930533922	0.20378287299383246	0.1654964004936122	0.08181535074002443	0.24004581552325543
Lonrf1	161.97328536014854	0.20280402490269475	0.222642293337464	0.08189931848452027	0.24024035583921602
Rbbp5	1050.0355504774238	-0.13585874649073645	0.08458969997724045	0.08191804696522233	0.2402434831438021
Ss18l1	47.2399239216438	0.1931250829920029	0.2620239023972668	0.08196618711716626	0.2402983443855828
Pde3a	5.788640981859133	0.10288943053339515	0.4504863610742544	0.08197208630709486	0.2402983443855828
Cenph	295.3176823926295	-0.18889244444174144	0.135755674555696	0.08204296081922692	0.24045428852900766
Hmg20b	277.83591707436335	-0.1947306344428476	0.14493156873259497	0.08210622160140467	0.24058785571355157
Katnb1	625.2703785491406	-0.20330033389197297	0.16461730222960574	0.08213938851816822	0.24063320323586562
Mrpl9	635.8782952687068	-0.18540813341664902	0.13113799437229617	0.08217132417596618	0.24067492494433507
Rcl1	1650.9662523631678	-0.12850509373824692	0.07926428180477789	0.08219351927649517	0.2406881053173062
Gm14391	48.86993274453058	0.1656665352748341	0.3632460667479253	0.08234558748966701	0.24100199630890481
Etfdh	946.9916407069821	-0.15947246726301198	0.10394526801091108	0.08235386552299585	0.24100199630890481
Pcdhb16	40.038575004483725	-0.18882325496385283	0.27768875502071216	0.08234511850416075	0.24100199630890481
Ints4	1327.3779488356367	-0.12626738787838584	0.0777655190474034	0.08256968210761355	0.24153221510178408
Cisd2	1642.235388082473	-0.16428721623750892	0.10845035775725227	0.08257056316889398	0.24153221510178408
Lysmd1	423.4163520046719	0.18354290674007387	0.12910960922206896	0.08263113338598269	0.24162905314643807
Atf1	1108.4765490887273	-0.15937901032890103	0.10399392795066388	0.08263919682673357	0.24162905314643807
Mill2	35.673542501457895	0.17795250656868572	0.32000316009808333	0.08266910156575705	0.2416645431973839
Tradd	645.5508701260451	-0.1671388054267711	0.1112541522508422	0.08273547548922183	0.24170343326300778
Rnf126	679.6041110684598	-0.18810420679759063	0.13524730223231074	0.08273571425323954	0.24170343326300778
Rnf115	1410.352365546267	-0.1264352210373737	0.0779273598855827	0.08271018648704652	0.24170343326300778
Rhbdl2	10.80678805017658	-0.15320121892300667	0.39078115357782744	0.08293806332503063	0.2422425461342209
Cabin1	1821.697888806584	0.14018604818314545	0.08824491356703318	0.08297005320025873	0.24228395526619131
Ttc1	578.4338116033032	-0.16614682772479986	0.11046614275882292	0.08306099401409316	0.24249655444178467
Tprn	872.0585072460661	0.15135409203478606	0.09725682619526137	0.0830785137258283	0.24249655444178467
Ext1	252.48252813329646	0.19339881677052767	0.14388411393291292	0.08323663368647553	0.24285385915989707
Dtnb	686.6068216578188	-0.18133465341049604	0.12682322987633524	0.08322730238585198	0.24285385915989707
Pign	849.0938693818116	-0.1967939601676912	0.15020879782542765	0.0832947311785308	0.24297124887205146
P2ry14	375.5387528045652	-0.190258126647387	0.1389372757208264	0.08333411956585755	0.2430340253719542
Ubb	19725.080577867153	-0.20072924168064196	0.15946723400353624	0.08339712517133946	0.2431179501931553
Lmo4	264.28425294712844	0.1910657703497061	0.140245637973461	0.08339864399362319	0.2431179501931553
Scd4	8.249891592797946	0.1479124088629296	0.39891445992870384	0.08345308978843531	0.24318519639602923
Gulo	37.473794327482715	0.16820851663601105	0.35154230061543623	0.0834574692528058	0.24318519639602923
Numa1	4061.2333532683406	0.12809765456570613	0.07936784924588874	0.08351430939523707	0.2432987013052077
Ddx51	667.525511928554	-0.1533391643051522	0.0991241871507696	0.08353850248072771	0.24331706868155423
Timm9	346.07203164702656	-0.19716956235543984	0.15132744040469107	0.0835595223166231	0.24332618765804057
Gde1	919.164099182267	-0.14934516675646248	0.09583299660148357	0.08368856539098338	0.2436498001815402
Adam5	11.153001061017747	0.10682509585022913	0.4445733940924209	0.08374341111391578	0.2437573032252263
Rasef	4.307124801078642	-0.10389398919109503	0.4467484609070363	0.08386829733065557	0.24401638081103252
Pla2g7	22.560842996665404	0.17044259727521724	0.3426524664340409	0.08386279241841404	0.24401638081103252
Myh10	182.15708642908487	0.20037963223823896	0.22586637823112793	0.08392854946317939	0.24412494800478496
Kdm5a	1532.6128823430092	0.1689477094318191	0.11368584422450395	0.08394150726498892	0.24412494800478496
Cd320	564.8007879930724	-0.1922479897197434	0.1427509809503476	0.08399280879523445	0.24422192929302672
Pygb	1916.5985810000436	0.11224792914925372	0.06838096683382613	0.08408120838922843	0.2443744864338216
Ccl5	17.142785665287995	0.17198090327938803	0.3364669516410294	0.084078000566996	0.2443744864338216
Serpinb8	116.96272337878466	-0.1995333631230909	0.22877675875566128	0.08412668585846111	0.24445442876453494
Drg2	1079.6465004230283	-0.16352139937123922	0.10854199260566916	0.08419841589757328	0.24461060509158303
Apol8	6.54509221591822	0.13729936512651128	0.41267456101695554	0.08422216833147855	0.24462736144453795
Tm9sf3	6459.339623973235	-0.17012692593404713	0.11510390440457137	0.08434428205245197	0.24492974476461393
Pcdhgb7	119.3526288018476	-0.19736670348523028	0.23672553544532887	0.0843850856788587	0.24499593071586684
Rtkn2	133.17202068224958	-0.2040942612691713	0.17528791365010996	0.0844707800634508	0.24519239232246218
Grn	3600.149396276313	0.1283263285941595	0.07985885076254311	0.0845907057769363	0.24548811179387403
Pim1	392.3268592657422	0.2041557290118294	0.1784547810263855	0.0849915772877909	0.2465988554327073
Chmp6	1046.3967390437695	-0.14418304795268008	0.09217044480608133	0.08511023970886136	0.24681619254029483
Tmem165	1493.37983631555	-0.12322566642238185	0.07632183030653387	0.08512092039453927	0.24681619254029483
Eif5b	426.0569712509943	-0.17054774876754342	0.11597128846743442	0.08511377770899613	0.24681619254029483
Pxylp1	1175.2151388122086	0.13864034760709357	0.08781198843979274	0.08516834957435518	0.24690108501926242
Gm20594	481.0598746613292	0.17573350830890985	0.1216750932125667	0.08528923116164296	0.24719883278514118
Tmprss3	68.40588602255269	-0.20267819621116623	0.20885808264590755	0.08532329400718769	0.247244875391088
Elovl1	1550.7404873685666	-0.15122480506837802	0.09810030991360827	0.085400925461378	0.2474171220714938
Nfyc	1068.5714102194988	-0.1528915796937088	0.09953739153758885	0.08542936402339328	0.2474468078037043
Nxpe2	33.60937635400818	0.18648605319630268	0.27490036975590343	0.08547936677140938	0.24753892842765818
Gprc5c	76.4122687919286	0.14119677474785786	0.40418361163855854	0.08571201971081505	0.24805423236308644
Marcksl1	3657.7984443718724	0.11492448144732063	0.07062913803554079	0.08570703030958898	0.24805423236308644
Tmem265	53.24244963152993	0.19627067712524468	0.236585911559069	0.08570398085353126	0.24805423236308644
Hmga1	878.9511747753245	0.1657372816256183	0.3506560277821766	0.08583675307304299	0.24835516405814495
Mrpl52	436.112172128226	-0.18914007710117312	0.13959965559152915	0.08585252032064385	0.24835516405814495
4833419F23Rik	5.853330002570893	0.10424271469055185	0.44333679469411214	0.08589666216681861	0.24843002313269547
Irf2bp2	1527.8297662575592	0.19723720984123191	0.23187370493575404	0.08596456197558354	0.2485735484676631
Sod1	584.0134792499778	-0.18164563237690126	0.12925301279626925	0.08604095460852994	0.24874156526784788
Cdt1	1257.8009350275727	-0.1425425966417863	0.0912127989274355	0.08608777035225591	0.24877849223430978
Tmem176b	7913.656860240629	-0.13177892779482125	0.08287897051955995	0.08609030752440054	0.24877849223430978
Spag9	604.696138582977	0.17794895552460654	0.12480270027279933	0.0861651183156117	0.24894178830266578
G3bp2	3704.7036355488663	-0.1343506897120702	0.08487451207971475	0.08624889874197296	0.24913092390917738
Gorab	190.69247548212613	-0.19797835391514818	0.15737238452800384	0.08637352690348946	0.24933206980926645
Zfp202	167.07642900596574	-0.20226265737237248	0.17218984073602697	0.08635852840360118	0.24933206980926645
Myo18a	2047.4963384896262	0.13263110082378138	0.08360511402266299	0.08635759971007786	0.24933206980926645
Mmp14	316.5610091671221	-0.2018763673574203	0.17041230821689682	0.08640104560960862	0.2493585873927215
Ddx18	1017.3251354144394	-0.14691764543695807	0.09492244650885466	0.08648796389675455	0.24955648810429684
